displayName,0,1,2,3,4,5,6,7,8,nflId,officialPosition
Joe Tryon,-2.1941686572904473,-1.675996125552217,8.365798744057038,2.131524595717565,4.832449216763862,3.4307832896665857,-1.2316537428740446,-2.8977506100992514,3.063761099178249,53461.0,OLB
Shaquil Barrett,-2.582586633504775,-4.432929063996269,15.524618093849185,3.6042865089523275,10.816836790223988,8.340322789334778,-4.343905800175065,-5.642454170379957,7.584831212697564,41915.0,OLB
Amari Cooper,0.2127905308057052,-12.338894604762004,14.16821867389939,-0.33347781015322653,5.398522097946525,3.6737711500126196,-2.558089940498121,-3.275418541475779,0.5452326396512301,42347.0,WR
Lavonte David,-0.9735942700480109,-5.828308138091586,14.686915226074234,1.7589903705365373,10.009095203418838,8.14543355672049,-5.054487920207055,-5.3675436979290865,6.812480759655216,38588.0,ILB
Dak Prescott,-1.9034453509843843,-3.541160455996078,12.83468521304809,3.4024487121485123,9.282897046960215,7.290586467241521,-4.07612409016906,-4.759590616636373,6.206005655480766,43424.0,QB
Devin White,-3.8380437577686735,-4.601726130119687,19.23016158324944,5.462854552924328,12.928653619260373,9.060571544229619,-4.636780142868496,-6.7185836642544245,8.13047569639961,47788.0,ILB
Dalton Schultz,-0.84477161235327,-5.379401023926562,11.866055715026363,1.2597360460590297,8.245658564427004,6.105064181205421,-3.866898115765821,-4.324953438204261,5.247967084068904,46206.0,TE
Connor McGovern,-2.821369621629401,0.5147180663238586,3.2874337719596554,1.410214646787722,0.7071447878479376,-0.09071619599791347,1.0372753342540904,-0.4514458927378655,0.3085635452580533,47873.0,G
Jason Pierre-Paul,-3.608435989523059,-1.970553235459127,12.448501152653773,3.7552243268551493,7.516486923455886,5.198317412168861,-2.084252642870183,-4.274336424620941,4.860997858483274,35454.0,DE
Connor Williams,-12.244997858055285,3.0876568507824516,14.877967822788946,6.653842040311801,3.4621031463807412,-0.569149155122826,4.716017819579619,-2.6714854789226763,0.9112442063794859,46119.0,G
Vita Vea,-10.110074852830621,2.3446689121248028,11.215415003508802,5.182636217247563,2.234006002365277,-0.5446947426148299,3.903692278211082,-1.453206088538309,0.4391839998907958,46081.0,NT
William Gholston,-4.79243890309408,0.7818736707686185,7.182288883363675,3.233079743998019,2.6688914389287675,0.6517553576941779,1.2842087871476053,-1.6977028140177026,1.1762269180176634,40074.0,DE
Ndamukong Suh,-9.35536973339731,2.0740979092442346,12.17711334087729,5.464422375493086,3.3251314229255513,0.45184295814642894,3.2620209973218506,-2.1730049486092184,1.264336344756483,35441.0,DE
Tyler Biadasz,-15.001435333891095,3.942472593763455,13.808636329765719,6.420886667590992,0.45273279012326384,-2.348434914771417,6.662440978802067,-0.026355705872447288,-0.7814089680360041,52554.0,C
Tyron Smith,-4.784637996077436,-0.5171724219768095,13.262391749967692,5.226400147118007,7.965504522980154,4.585871483018522,-1.0750019443629268,-5.014524333652048,4.618380594150043,37082.0,T
La'el Collins,-1.4426340176705708,-0.025757536236902467,3.1514269903783543,1.4019169305088042,1.6771290205142577,0.829665899928159,0.065145340815846,-0.9185155482023788,0.8241996059655037,42654.0,T
Michael Gallup,-0.33240752624442393,-1.367135300420614,1.831144603296707,0.02188454376869231,0.8296958932452867,0.2732869251367447,-0.2547283993626479,-0.20118279437710385,0.005171196334686101,46150.0,WR
Jamel Dean,-4.26557533048117,-8.103780933549679,13.516936944693182,3.2239817639134856,3.9437104628571795,-1.0284281999360445,1.1096202893863847,1.6507194267890215,-1.790515204970534,47877.0,CB
Mike Edwards,-0.5379866278553891,-9.87290248066256,11.939223485999555,0.4658786218067803,4.14364012765526,2.953817283262687,-1.6865900844056796,-2.3041683648588673,0.5020343581519455,47882.0,FS
Tony Pollard,-0.2494504975752534,-2.2012108816644513,4.234365696220436,0.28243946578697887,2.2177110886308355,1.8457150740848647,-1.0205250452126293,-1.3083211951705565,1.412230725028877,47911.0,RB
Steve McLendon,-2.5235334786993917,0.5504759343104411,3.061521112913624,1.3590755853720111,0.6969367422789219,-0.08640359822402388,0.8518919008811707,-0.38511183018545125,0.22634572799890407,34777.0,NT
Rakeem Nunez-Roches,-5.70324798944057,1.6562126993847386,5.779003355515528,2.5591707699847603,0.717621616247925,-0.6442516891380166,2.3616626882787557,-0.7162248362609489,0.0033403126157338647,42560.0,DT
Ronald Jones,-0.3242152771765632,-1.1378221446696557,2.3871262006546203,0.25989491123232256,1.2882459402508175,0.9700048482635877,-0.45588853051344813,-0.6703247694063634,0.724668344387652,46107.0,RB
Leonard Fournette,-1.6218650468846363,-4.725426871188631,11.239171114549862,1.7087269651162842,6.925286872731817,4.716146637070665,-2.7010393237979997,-3.992828521878245,3.859486226118829,44816.0,RB
Dorance Armstrong,-1.1863645527964763,-0.29555943149057384,3.400887134150139,1.123554907668506,1.9048473870725502,1.2783688571810217,-0.3201985191260661,-1.2363418769318173,1.1691992760290617,46185.0,DE
Tarell Basham,-2.821196253398739,-1.4641994590842842,9.014647487628537,2.7213972873448995,5.632629869927769,3.644664486896133,-1.460470859019999,-2.949549352492909,3.6268515829173325,44892.0,DE
Brent Urban,-3.5382074060908053,0.827465696541708,4.485837916401284,2.089442181888387,1.207156340747133,0.0703153572787869,1.2195591802009673,-0.8313985924974077,0.4211354657789741,41363.0,DE
Quinton Bohanna,-2.417157056683209,0.7379250559778257,2.723222562612932,1.2994940249045612,0.36934945547545794,-0.11040612524891458,1.0275710349381768,-0.33108289869232976,0.04414288776172626,53621.0,DT
Scott Miller,-0.3025005855561176,-1.9297104818870139,2.5446759207620744,0.186192328152174,0.7878688609228703,0.4513425046395696,-0.2841004328984127,-0.23043693292936496,-0.012916027256139273,47991.0,WR
Jaylon Smith,-1.5466948185721776,-1.3266968439340872,6.223145241201053,1.8385675748706802,4.0891840720046275,2.710705577446788,-1.161842657888819,-2.1034440794955174,2.6550950784149094,43323.0,MLB
Jayron Kearse,0.08880408177111576,-10.513531157420964,14.67959926686234,-0.2781470096307963,8.482975334424673,6.283859509408217,-4.456582572720109,-4.759561634472277,3.9712510900357074,43533.0,FS
Leighton Vander Esch,-0.8081206196832227,-2.2980241362054343,6.8404492815439255,1.2133123498534815,4.744349222635549,3.682644119390474,-2.0979935749877683,-2.64230923483192,3.2055496944612685,46088.0,OLB
O.J. Howard,-0.1893173069911427,-2.6602387990616734,5.897712381968631,0.698194153440653,4.016821277074143,3.1892188813299205,-2.0021733796540957,-2.2110525560555345,2.65379147685983,44831.0,TE
Cameron Brate,-0.040133757849616813,-5.291080849246924,10.262223773126493,0.46380286360181344,6.598716270374098,5.117833559052755,-3.4100072686632714,-3.6666227337169177,3.991678561547964,42033.0,TE
Ross Cockrell,3.117819199751011,-14.543072812914318,15.646709884786446,-2.4858846466231137,6.793214832164068,6.469281841249952,-4.562879079555387,-6.11477858553274,2.8190826079037556,41338.0,CB
Cedrick Wilson,0.3442676903552524,-6.873969422814483,10.751686388351345,-0.4469134757026154,6.266448083013394,4.5669638648041655,-2.6043388736538873,-3.1128872153526785,3.527478608352533,46277.0,WR
Bradlee Anae,-0.30555805775111367,-0.47322023659853585,1.804895146872667,0.4085090097673856,1.2650852713559289,0.9605447230965423,-0.5965340163127166,-0.6137186663074772,0.8925472895943187,52587.0,DE
Anthony Nelson,-0.5631267763551477,-1.3204796470347446,3.8595541425389257,0.7985619739755947,2.4490562714436237,1.75427185286199,-1.0000374459789754,-1.3443523523292242,1.569874653107206,47890.0,OLB
Tyler Johnson,-0.3398970917605766,-4.623049712432703,6.280329392064942,0.07122910849409436,2.703444002394292,1.727095274583121,-1.142809430752095,-1.178434751675752,0.7164587688174606,52569.0,WR
Maurice Canady,-0.32219414007340674,-1.454687479218137,1.771970334306161,0.12804936156317126,0.7000831813936941,0.2635525962432439,-0.160007455282539,-0.18698398411430617,-0.043589039724054146,43498.0,CB
Andrew Adams,-0.07971964884927729,-0.37611071630567494,0.6124310112681997,0.045477828621187655,0.30198992537452796,0.11620945064942134,-0.07830994623509469,-0.10976663194242064,0.07352527426968436,43757.0,SS
Anthony Harris,-0.08000003740454531,-9.609535019653208,11.306059282603565,0.030222053828538264,4.630137499106532,2.5638924083342545,-1.961295492399131,-2.4046944277001217,0.5988989294740747,42830.0,FS
Marcus Epps,-1.9506485773445092,-5.674920555041048,8.756107555829999,2.3363593835772463,1.6119503296112612,-0.15440177149531564,0.6880968517361907,0.8050699600887867,-0.9378484540706324,47974.0,SS
Steven Nelson,-2.7737309088265647,-11.798294792949093,13.161925960797959,0.5195088664336822,5.049609055158191,2.643194366741568,-1.4755270811749597,-1.6067847615635742,-1.1811592916371971,42441.0,CB
Mike Davis,-0.658082010215935,-6.556008544098404,12.883821904464014,0.6965633770589648,7.70701165732244,6.161991129399837,-3.663227598405655,-4.69385085646526,4.687033321571079,42469.0,RB
Darius Slay,-3.110566653665046,-9.745769503831305,12.751064618397292,0.7750898673597533,4.306990607575045,1.289156702387487,-1.3039545788747091,-0.2480106611891415,-1.4693057191704604,39984.0,CB
Calvin Ridley,0.15661205067848982,-10.762547671404377,11.702582742641312,-0.8544314395554125,5.121390261561324,3.9517654880235114,-2.8578463895421464,-3.537328048390634,0.9587849600140146,46095.0,WR
Genard Avery,-0.3803149631617089,-2.297300474744695,5.008844886245868,0.42827697884445115,3.513153890520698,2.4990431031677076,-1.4949663228671852,-1.821562597692008,2.2154946862607403,46219.0,OLB
Derek Barnett,-1.9981559695880406,-2.6410153006138444,10.387725382336972,2.65405157408469,7.129522261749884,5.148502722812509,-2.726858535088695,-3.8556337577904287,4.6027171050382805,44826.0,DE
Kyle Pitts,0.7154752037374692,-11.14003448771382,15.14043755667631,-1.0214220525456312,9.205366096149532,7.811693380729155,-5.5228483648980955,-5.531758109190326,5.117310534511631,53433.0,TE
T.J. Edwards,-0.06925664177106228,-1.6474957745451775,4.5743245524816984,0.776113856227699,3.6510908182090134,3.0554345914826513,-2.029544074032401,-1.8780625936841489,2.5481197005239125,48516.0,ILB
Hayden Hurst,-0.48801475966183716,-5.377384858933112,10.256342181383786,0.7497829776546894,6.957273529357948,5.252751103327171,-3.3485128375210707,-3.4411193267475255,4.337568466430639,46094.0,TE
Eric Wilson,-0.5103332489056811,-2.931042410759261,8.71695139341739,1.8849714309047982,6.602887921741058,5.580381363590227,-3.487645856093863,-3.234174928789315,4.747826336605286,45215.0,OLB
Cordarrelle Patterson,0.09745634224827882,-5.315275162972284,7.944729670918093,0.07391933065508738,4.214951347268837,3.5392005971056335,-2.458238801729294,-2.5888322508373705,2.1951156271537684,39975.0,RB
Kaleb McGary,-6.408883470110595,0.24999717373412977,14.866228868145498,6.173283572989817,7.9515020105091025,4.287107287808112,-0.056956167956904835,-4.874672040251767,4.2861497478388415,47814.0,T
Jake Matthews,-6.542174406034064,-0.2732067528072477,17.248493185940774,7.261435547216308,9.969578153352813,5.377438756825164,-0.7717554939079037,-6.2542730348855,5.457611337530359,41232.0,T
Matt Ryan,-3.0463271072019324,-3.8150408439360817,17.097249858389034,4.851750779812399,11.523087003684395,9.162030792241666,-4.829706909457542,-6.413572748370797,7.99468546627522,33084.0,QB
Javon Hargrave,-9.268821794353016,2.466528369133158,9.361995656822884,4.264336793754026,0.8643358884000918,-1.1458422911719452,3.7740871539713154,-0.695074631364605,-0.059725774293755585,43378.0,DT
Brandon Graham,-0.6230508660846681,-0.18733327722452486,1.7265870686794358,0.5264357358641973,0.9249738082471595,0.6170515529684053,-0.184217229062142,-0.579257584319123,0.586098574815324,35452.0,DE
Fletcher Cox,-8.938485963890344,2.2205255487252487,9.935507419812751,4.399049490502762,1.7494905537096201,-0.8252904504293852,3.3830047826276237,-1.2877647049649568,0.360800443624818,38542.0,DT
Chris Lindstrom,-14.191988911839871,3.748355773399055,16.454810213944924,7.462473769753421,2.993765797721494,-0.9386709698740958,5.745273731649914,-2.200498953766484,0.46774258738257224,47797.0,G
Jalen Mayfield,-13.988043949502753,3.5270556143315126,16.07611148989817,7.196384603931563,3.393697838397202,-0.995466803020566,5.43329641512933,-2.3972109133472372,0.625129116782607,53497.0,G
Matt Hennessy,-16.762650722771752,4.7461367408502895,15.57263284412787,6.91106748919006,0.20556736060007097,-2.769884338460173,7.462402103263386,-0.5523002024879702,-0.8669492296007917,52486.0,C
Alex Singleton,-0.6842560099385082,-4.54990589584834,11.55262506351525,1.9630668902393396,8.921248406057202,6.967045465148502,-4.566487750453234,-4.563739886338325,6.159409395471744,42929.0,OLB
Avonte Maddox,2.4354155098039882,-11.42558471267182,13.281741989566626,-2.199316638437381,6.246096542246811,5.543200525869338,-3.48458955962667,-4.332428590611857,2.8826390955846932,46194.0,CB
Ryan Kerrigan,-1.228766009507126,-1.0226020617930658,5.348546867998266,1.799804582444267,3.3687539087552807,2.408048012363224,-0.9301038774017911,-1.809919727278782,2.1586085542450917,37089.0,DE
Josh Sweat,-2.7046851565019097,-1.6169366839552066,10.005928780884275,3.2587073909548394,6.3483545855742705,4.255773791322554,-1.4788761629543785,-3.5199477372881063,3.999833000954972,46199.0,DE
Milton Williams,-4.144034167438804,0.9531627115787558,4.871838527086879,2.206070419987782,1.0403333432441286,-0.1250315163259259,1.532089652684931,-0.6867558314916096,0.28458766734226026,53502.0,DT
Hassan Ridgeway,-4.714457999049046,1.4325241111756668,4.5763121842846886,1.8440438297926391,0.3970275599422166,-0.6466615874662978,2.0327025113551755,-0.5743791505888112,-0.10595922724425577,43405.0,DT
Olamide Zaccheaus,0.3469781387270814,-7.411895850888641,9.584512229223776,-0.4826680102993066,4.220756802267999,3.4997217267874134,-2.425550457690406,-2.638900125902097,1.565090107305247,48374.0,WR
Russell Gage,0.5871208118866207,-5.6484895806274835,6.6765429230983955,-0.5437149035655011,3.620096146060604,2.8679889666832423,-2.069423828748768,-2.5529393255956556,1.5507849020858941,46263.0,WR
K'Von Wallace,-0.787482328742044,-2.429572935516319,4.298616465889154,1.745236391285971,-0.2456173985061696,-0.7704853975292281,0.7132314835471334,1.1614726025277378,-0.8632093362857063,52535.0,SS
Foyesade Oluokun,-1.9117365380916453,-4.367404213807234,13.928704930666463,2.591248139743385,9.714632879886722,7.522841986748427,-4.715799744343432,-5.014703174916349,6.719099775447366,46269.0,ILB
Miles Sanders,-0.9169455753835791,-3.598440754911644,8.040420910720457,1.0948940501675821,5.375161208942984,4.0171196307358485,-2.3739232766684495,-2.627760207348665,3.50576899263217,47836.0,RB
Duron Harmon,-2.5853343511395224,-6.571732520789112,12.425127751711852,4.8270869924467945,0.6826258811357411,-1.446085831253498,1.848444034053614,2.709700014955967,-1.7222069003832274,40039.0,SS
Erik Harris,-1.0056096624857673,-7.834464695917802,10.22407897984641,0.787255864922713,3.920529065436284,1.649320947627313,-1.151770294550488,-1.2909428139277566,0.13048902132985774,39908.0,FS
A.J. Terrell,-0.8554961775325864,-9.676918158522327,9.400695315697249,-0.49361357918041904,4.112297673656485,3.5290554918725547,-2.128465025712103,-2.9844756546920053,-0.03678887612310433,52424.0,CB
Zach Ertz,-0.2039877169763713,-6.150629214169044,10.534215778596263,0.3440135975100844,6.802963035007906,5.501667957567236,-3.3724493799881543,-3.701407788379335,4.364722576942726,39983.0,TE
Jalen Reagor,-1.0331075396006781,-8.219367008641484,10.94949847489291,0.3831545874706421,4.039966941774779,1.9576953128224233,-1.6407681375631036,-1.7790567799624952,0.2635004268408281,52429.0,WR
DeVonta Smith,-1.1310641896663682,-11.182637228405241,13.548140734680942,-0.432547777709118,5.798619411572496,3.497846056431129,-2.7758973582056115,-2.841391884180041,0.5276216740100139,53439.0,WR
Fabian Moreau,-2.9016520436262,-8.112210873117533,11.596541571976104,1.8740349176497695,3.3549571253627137,0.13291194378552973,-0.02953100322974933,0.16496322713442169,-1.2855659246230697,44893.0,CB
Jalen Hurts,-1.4524032804290528,-4.652323247177435,15.247409872880949,3.7617359622310573,11.392822534761763,9.332319827141488,-5.411562853558429,-5.883727807918673,8.171389085640394,52461.0,QB
Deion Jones,-0.9941278661797242,-6.415558151112435,14.27428786723624,1.6062287392074523,10.294822150550289,7.842035172473455,-5.03808515875869,-5.224392938599323,6.8893479806342555,43341.0,ILB
Quez Watkins,0.9076481756196699,-8.305475040673741,10.757129427538416,-1.139275983682552,5.202045771929107,4.165339000367567,-2.7686159928862253,-3.05178700428457,2.179166190764434,52608.0,WR
Steven Means,-2.7104000108811306,-2.4218522469250843,10.83474074358486,3.0302811818433497,7.013187748390919,4.786007243262858,-2.30715304648767,-3.7688462342030107,4.457246499718973,40095.0,OLB
Dante Fowler,-1.9617401252323816,-1.14980767026654,6.909865507962721,2.173182514527579,4.466530489797151,2.950452871764938,-1.3546962026338383,-2.345238605733954,2.8323965817885224,42346.0,OLB
Isaiah Oliver,0.4908121231092082,-4.184761219489815,5.391397900843231,-0.6007451771515377,3.0506163140567093,2.313163481123638,-1.3520204894546168,-1.801682103610716,1.4321428549250186,46127.0,CB
Isaac Seumalo,-3.981128060109768,0.9895036024155388,4.615389447766063,2.1098302938224833,0.969434007172822,-0.35413079350638554,1.691643171343486,-0.73281795176581,0.16850768957219842,43368.0,G
Brandon Brooks,-2.1781152931835095,0.6077704267219133,2.178993886878743,0.9652710682079544,0.24718116731673945,-0.3124726615980222,0.8905100171288325,-0.22886445935546362,-0.08098941403915205,38606.0,G
Jordan Mailata,-4.154396466610706,-0.22166170329080614,10.191691553831259,4.254594681117952,5.459478641285386,3.003842499557946,-0.12200253394240157,-3.4416366048114924,3.054791583793815,46302.0,T
Grady Jarrett,-8.936067857341186,2.275029507605481,10.343569633100365,4.721883478657432,1.8751000805568765,-0.3143265232872494,3.45976946528765,-1.304462789274794,0.4395601766842372,42480.0,DT
Lane Johnson,-3.2525484515390417,0.23684479375623368,7.861560642097416,3.5391309056237787,4.261895475956862,2.1831165281430316,-0.00799442776058168,-2.6988941073814203,2.185201206370923,39950.0,T
Jacob Tuioti-Mariner,-0.2702240856815479,-0.7159348100930174,2.3202245264635906,0.5026766228625661,1.6386393911598134,1.3309627055821807,-0.7597585125031969,-0.813848156291769,1.1653326748589734,46416.0,OLB
Jason Kelce,-14.886210335145734,4.249420420838362,13.586741925826026,6.174907912218494,0.2296124483273161,-2.2246298563457856,6.319992174529092,-0.29247280502886497,-0.7760801441858867,37266.0,C
Keith Smith,-0.14946077818694903,-1.0669285234218364,2.3069797735188615,0.3034037002277046,1.6659776585252075,1.114090815782447,-0.750346258362864,-0.9558781569148636,1.0550031801406448,41808.0,FB
Lee Smith,-0.618059778418683,-1.2435458162307214,3.7094174591231877,0.7262168553955846,2.4127098069329804,1.899325786340171,-0.918337981590895,-1.2035455821461483,1.753948319617436,37234.0,TE
Tajae Sharpe,-0.381026012244547,-4.688500330217153,6.290875254161591,-0.1909546636484265,2.92398784742835,1.6922719180690038,-1.3373555413040776,-1.3159063756705365,0.6805435112530667,43429.0,WR
Christian Blake,-0.10080438204022357,-0.8487686111432424,1.050416964978922,-0.029956636408314807,0.48756266628492995,0.26785211304280665,-0.2133550252265195,-0.2734753920794901,0.07456317515584487,46394.0,WR
Drew Dalman,-0.1284253964186064,0.017962524199901964,0.18400636236401624,0.07360627719572221,0.08189783958368935,-0.006654705926848692,0.0461652247740858,-0.0569158140278887,0.01997319628526384,53543.0,C
Patrick Johnson,0.05379217481458909,-0.5886085193747181,0.9480644817231223,-0.0547783254658043,0.6394377937394893,0.5992905945131497,-0.39078954159504065,-0.32671729259482163,0.4801139693872756,53663.0,ILB
Parker Hesse,-0.043162515456060646,-0.10459378558971366,0.2286440763191422,0.02254254394756572,0.14590323972515762,0.0649616689006507,-0.04029541330601205,-0.007532227265073743,0.08351222654346202,48723.0,TE
J.J. Arcega-Whiteside,0.02697270218777703,-0.7580729433921078,1.2020489961405474,-0.02690696017020855,0.5580962397835947,0.5220436501891186,-0.2714044879820392,-0.34307356553131285,0.2357708711954274,47840.0,TE
Dallas Goedert,-0.2821022729235665,-4.779838445625387,9.75359138012783,0.7269706055821814,6.793533040886558,5.255446561457768,-3.363789888884753,-3.784235030378852,4.329441895008692,46118.0,TE
Jonathan Bullard,-2.818644398739707,0.39350618979881347,3.9741489928694023,1.7295209404941545,1.3752487316087354,0.4263357766013911,0.7141379101952907,-0.7463630658429565,0.6453368333715943,43361.0,DE
Mykal Walker,-0.4437584673614765,-0.13634403595892763,0.9905785670018759,0.24628579106138204,0.5040739131054579,0.3906000997671981,-0.09367989406359811,-0.25223828656567093,0.35940705467410794,52527.0,ILB
Greg Ward,0.6056406680850159,-4.147990150248802,5.610656249968997,-0.5290205366279999,2.993643240788458,2.253629428010882,-1.2605580625663606,-1.7833889246956574,1.3826697854705898,45607.0,WR
Jack Stoll,-0.26542990028247004,-0.8972152563680922,1.8606678617619536,0.30286250821802696,1.2064690879506088,0.8343722030146523,-0.4690872891355866,-0.63697200313959,0.5695103600958369,53946.0,TE
Tyeler Davison,-4.831107470599818,1.4105154521736054,4.770130095106268,2.1188474961898223,0.4185581243073102,-0.6884394244264058,2.0362960765470035,-0.46805436765862396,-0.13784104664668462,42497.0,DT
Shaun Bradley,-0.09144586765614804,-0.3035690555252586,0.9788683189356107,0.22776406508182845,0.7194339340203442,0.6566380499152729,-0.4004554028540497,-0.37031693792823717,0.5644626543129334,52604.0,ILB
Adetokunbo Ogundeji,-1.3351873039509883,-1.2535285448628315,5.983162548871121,1.644242138380946,3.891006575353458,2.8503774718820125,-1.2112424145025358,-2.124299625559786,2.5675989874489176,53611.0,OLB
Marlon Davidson,-2.658367902684404,0.7046030902600933,3.345005995386231,1.5322745706693013,0.9168516589925275,-0.011449149462436026,1.0959140002343872,-0.7529063993633827,0.23397593065908495,52455.0,DT
Kenneth Gainwell,-0.395563062690826,-3.015872139672524,6.30257109324797,0.7438909798287057,3.8409776307794345,3.255847292662878,-2.1335190197344787,-2.355515718943707,2.490261210468958,53579.0,RB
Jaylinn Hawkins,-0.7439217341477615,-3.5388621261190565,5.383298826517109,0.8279265907616491,1.893293138396075,0.4675509697071334,-0.28005883732294024,-0.07770882807726842,-0.07291810600358417,52542.0,FS
Marlon Tuipulotu,-0.7689269850816345,0.24339819301098942,0.7841303108243665,0.34605993051251005,0.116113788128132,-0.08459162608983206,0.3115099897032678,-0.11171136057146214,-0.013169523003398353,53618.0,DT
