displayName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,nflId,officialPosition
Football,-36.7525577152517,-122.57327433702062,73.05443084523185,55.27330865211512,10.884793111841086,-59.78686004468271,121.92013307728145,-3.310672094413443,-40.7144066458209,17.52955375033287,66.05095463453273,-27.422241079897134,-14.89102087801412,-5.166683307732557,24.960245836962734,-15.386851753228985,-11.775507150556896,-16.80279203189594,33.45076445456891,47.68069336975381,46.22004849818001,94.2357808596397,94.866746317392,-28.256894037362027,12.227124848495164,-0.2437196983779586,-49.32394816915525,34.37699579226848,-14.829410754053466,-91.89857528487121,-65.01527646855237,-45.805916845291904,0.0,
Keanu Neal,-0.5659548574548481,-1.6484038615099461,1.0097551472863415,0.6786442234633512,0.10789968558322016,-0.7621131569239878,1.6582513848874783,-0.03041155753052749,-0.46314536899816083,0.2935624383822386,0.8688909061217487,-0.3296742553237948,-0.1411821645815987,-0.0823309983969267,0.24251567109562266,-0.3225648892754833,-0.18268970027055076,-0.1138694037915009,0.4567075070530251,0.5281527386780454,0.5860662799564977,1.304118372186025,1.3577625489820129,-0.3986657344029325,0.17334453595807808,0.007703393116798907,-0.733804901582289,0.47303885529312595,-0.13523154392622772,-1.2967797367749458,-0.9048709593365629,-0.571245440476897,43306.0,MLB
Alex Cappa,-3.1127949517049274,-3.133029074389352,4.799650933759757,-0.9949814483087493,0.2903472796517974,-1.0339093708680593,0.8711581340071799,-2.0629862433538833,0.3177379253011452,-1.6559344103396398,-0.1572364208437529,-0.38419397598812566,0.13030876328212315,-2.3362584041480563,1.152237830469744,-4.343748326428315,-1.1459029580573574,0.34507048605428636,1.9977947086813401,-2.966790106115482,-2.1052274126863395,1.1408786248967075,2.6124998126982106,1.5532933327335208,-0.16044888196985596,0.7958499217675126,-2.796551702764191,2.803335745830111,0.015501958604662747,-4.1059076015591245,-0.8488241120013527,0.26598990717098125,46163.0,G
Ryan Jensen,-3.0761178264961018,-2.681021388207342,5.064382219205868,-1.5268239959154926,0.22106255271523878,-0.7644483111107547,0.489531368083425,-1.915293443215905,0.8778107845385463,-1.9114302554927463,-0.634084228257926,-0.31653912661721506,0.24578934519445284,-2.2169688202669704,0.884327390634553,-4.9159512920953174,-1.3586144550790884,0.672061452193244,1.6667363638653114,-3.4020031061206204,-2.498352035342153,1.1588383640725586,2.4383127458038025,1.7729176579343182,-0.23200395691085784,0.9866208402490884,-3.097957517390455,2.8215092712898695,0.1256635669399584,-4.475034215952432,-0.7108423779785653,0.6496217273697731,40151.0,C
Osa Odighizuwa,-1.707883162232207,-1.8787653789335081,2.640487963228672,-0.36814126835452043,0.21277208534127112,-0.8113869901553699,0.7290024320505353,-0.9994691742406183,-0.023797016456228448,-0.9087194618208381,0.14564856821226707,-0.23499449201847256,0.06918981088921328,-1.3319072154314178,0.7072302173102116,-2.2521493371012724,-0.6180151445930306,0.10696682458412088,1.1870825904723006,-1.3700121922549329,-1.0462506852354956,0.8764302227269098,1.451168926626817,0.7669364641575656,-0.07228762653142695,0.3929388769556681,-1.512075309853799,1.6554652716517921,0.012345332670044229,-2.2025547529642466,-0.4823948869728838,0.003430299281379945,53504.0,DT
Carlos Watkins,-0.8697534907331317,-0.8725135577613514,1.3290226583584968,-0.20901936211089378,0.12295089800318237,-0.29272704181039444,0.3030372850548506,-0.5943594202600195,0.06348268518442524,-0.46540254283840454,-0.05205536754547535,-0.13759444841531376,0.06181157084847655,-0.6429566589077567,0.3667097513500721,-1.103820767098135,-0.32179286842665533,0.05171516055860792,0.5874288363727374,-0.7360628641087601,-0.5665946973175728,0.3469770023451755,0.7308437729560904,0.36475519926506195,-0.06147664078069859,0.18508711518552445,-0.7801559582253503,0.8058416294898052,-0.06011665134116306,-1.0975006946907016,-0.203389855892965,0.028673247018552672,44955.0,DE
Donovan Smith,-2.9468412760251397,-4.223737785366097,3.8818486852879914,0.5349573113889647,0.21805841602454024,-2.2634848485686234,2.6574849158814002,-1.433762737044156,-1.3006395894479779,-0.9392375120189493,1.4586308816567133,-0.5602442215817973,0.024124872413324283,-2.433520677497322,1.4819760673923383,-2.607941072487005,-0.34758736237014176,-0.47195013708684175,2.5935415945381806,-1.0655422195991378,-0.9854916137496463,2.2694370600403033,2.575187011949817,0.5267253746585538,-0.26373136668280495,0.30872434011473615,-1.9731573154554098,2.9050119906628424,-0.18641498821768465,-3.0774392304446567,-1.1270444888587008,-0.7684107933921465,42377.0,T
Micah Parsons,-1.6717667029173526,-3.0823632104933303,2.6162790476098294,0.8087415417597974,0.09069534962054604,-1.6604342462928798,2.462926554564092,-0.5682414222162038,-0.9759711319881306,-0.31729199636909655,1.4180942523628755,-0.5484035093608668,-0.10588063623900368,-1.1796840293208568,0.7556348340038674,-1.3997950999934154,-0.2848394638379572,-0.36206830087224967,1.3345080001883929,-0.017317078998786428,-0.03134363751104452,2.133035743546685,2.1556037573711997,-0.1129348533794543,-0.057024773189866096,0.22690483030032738,-1.4719354134312397,1.739649899679435,-0.31211813358439144,-2.319996188116342,-1.153888297018824,-0.7222213474101018,53441.0,OLB
Ali Marpet,-3.076808750787677,-3.114462916856297,4.769849241329595,-0.9180360555783125,0.26500897331618845,-1.0944309874394094,1.0138110887891947,-1.8284048874241066,0.2706442516513441,-1.6471601463680372,-0.13460440973349708,-0.4790029137175864,0.2298690031897479,-2.407450397565601,1.2548414526906129,-4.270045693717087,-1.032021279876251,0.3690699222181095,1.9695482798773583,-2.7252353711066775,-2.1021434902664855,1.302563837457967,2.528940937729831,1.4329192710197027,-0.212555019973248,0.6591387662891748,-2.668703253782496,2.9005081489214035,0.025691609254196557,-4.050567509953016,-0.7942250908001824,0.2128179693368244,42404.0,G
Carlton Davis,-0.4413324888701027,-1.8156431387560161,1.5090990809670304,2.0785859001292692,-1.1081238859536882,-1.743861869249912,2.9595812203470473,1.801721704255442,-1.17293729233225,-0.7852603994301077,1.1035571253844978,-0.2582460979888834,0.3577801256672073,0.2544572000891776,-2.1021645161502533,-1.1404820226212564,-0.18125258201325778,2.330699955348564,-0.708596806297503,0.32010497606199806,0.7189226270220388,2.4502023154400376,3.596003896532352,-1.7113222287929504,1.458885444763201,-0.7026785239168021,-0.4191442696957566,1.5496839318112734,-0.20401573965909847,-1.121871476486774,-1.6256649937208465,-0.36091685815486585,46132.0,CB
Ezekiel Elliott,-1.0029402010056288,-2.6366447673552784,1.8161079604025474,1.171966689402673,0.10913886221737812,-1.2959916427845428,2.707598622029991,0.14617843808709097,-0.6181261349770546,0.21663540897919908,1.1743710796370674,-0.5239671981073855,0.1181529569044244,-0.09791188630331149,-0.0001267805098024155,-0.8976004278027746,-0.6242076177042009,0.4061424830032081,0.6925154316895075,0.8295268427987992,0.8255080742912639,2.200565327606114,2.657492382748785,-1.0252687519123498,0.5200335056508025,0.07003364736874573,-1.1244481741450727,0.7371922498602608,-0.12900262427731946,-2.120193821284829,-1.4811406161917304,-0.8541714442574797,43293.0,RB
CeeDee Lamb,-0.8498689470300178,-2.848240363656581,2.1379758672273796,2.140346955918517,-0.6632879566231382,-1.9585900250772852,4.082720543207927,1.6342805909914375,-0.9096102087646756,-0.25514776249221427,1.1426765481202494,-0.1314938612843477,1.2243498077699213,-0.021708474042823056,-2.542509465115671,-1.616341016887418,-1.1155409075956868,3.2770442695098296,0.11072309018246074,1.329360712862183,0.899693774257571,3.459230447320806,4.949251950012741,-2.970092219335598,1.508015713921374,-0.4611707517907462,-0.8389847307804246,1.431557306522599,0.42957363404366333,-1.695218829295004,-2.126042228609812,-0.6216561996666581,52425.0,WR
Antoine Winfield,-1.1764820587632698,-2.383043947548554,2.3358019657454427,2.5567122677060183,-1.2910242746900495,-2.0708132823598646,4.431166943873762,2.2913581265288485,-0.7648596246786923,-0.6366858144251495,1.6796551726752114,-0.15867856438258787,1.2710108168450152,0.2734793050734883,-2.806598806300542,-2.130637542815066,-1.131734983305364,3.220641610444801,0.0140772904197064,0.7331923395356625,0.971765004847839,3.6320752004467067,5.257706884799099,-3.014535728662967,1.7157069346129514,-0.37523491835713685,-0.7001753018055439,1.4729053583458835,0.3113563500884311,-1.7470005489823848,-2.0831749316001007,-0.27866182691766994,52453.0,FS
Sean Murphy-Bunting,-0.024840551480792783,-0.09593773266351491,0.07415247941071357,0.07119068233586745,-0.021381840256935902,-0.059664752465323545,0.12449025386285939,0.04380262058111839,-0.021704668398115246,0.022387428109823304,0.020257892411791545,-0.02563116872261162,0.04338504550480593,0.04931507061621687,-0.07465995361508249,-0.04096199527157296,-0.06374780053738505,0.08994669249659637,-0.015406210098717565,0.012841197876696242,0.06304702151828678,0.11681791250884999,0.17462819768661575,-0.10854071474813054,0.06408007595865683,0.0028489520300354343,-0.04893043124820906,0.011747520124117727,-0.02419258465670282,-0.09284209126644782,-0.09990269973377508,-0.05295573652051644,47822.0,CB
Blake Jarwin,-0.6534611882191257,-1.831293792541743,1.0533068581972032,0.7896742018319856,0.130310824725143,-0.6620633266345521,1.8662883318839647,0.03683642914631946,-0.38085133536884186,0.31449823605123983,0.6677867229000896,-0.38245792618338115,0.21767994257528223,0.12473736212903219,-0.028198922999104425,-0.4846303706777597,-0.6838520779141777,0.2641211863787021,0.4929771224503483,0.7110859847421125,0.7144385676347724,1.6242622723159457,1.7467341092193607,-0.9280901546065365,0.3011291251799548,0.13691648270992118,-0.8058076604090161,0.17673309603722842,-0.18596603049533655,-1.4285487529649785,-1.052266985375713,-0.7168399591291411,45532.0,TE
Devin White,-2.257487323952023,-4.546493843069371,3.523480218616708,1.4250398367786374,0.32460913262247004,-2.3738596192951036,3.738485871999316,-0.7812057478349743,-1.43763015540347,-0.25645542981442504,2.095351310905764,-0.8675476791594008,-0.24228579917925774,-1.3972125466121454,1.2252855973700036,-1.654575731795866,-0.4742648362074906,-0.5601223306533072,1.8734552575135126,0.4025218970502831,0.37016453991914844,3.158819673464535,3.147104631900074,-0.23749270807275025,0.049687674553366534,0.17716792543433257,-2.0989149861901524,2.2832683905684803,-0.531487238804871,-3.3636565817925828,-1.8355810201727323,-1.3239883671025208,47788.0,ILB
Joe Tryon,-1.0031486176771978,-1.7975880129252033,1.6158836859201173,0.44177533277344594,0.08185743474436435,-0.9925359199569357,1.5335174939994118,-0.28773459632770937,-0.4442013061742003,-0.12069434775921195,0.7722326429591817,-0.3116296396053144,-0.07282745798455892,-0.5925247005716443,0.47167412301487843,-0.9211982105803429,-0.24491515587214963,-0.13377054160650914,0.8301856074910461,-0.03507103415989832,0.01450522971001078,1.2904636474616353,1.3830779972273533,-0.0409284502752314,0.03537597548718452,0.09911622994968639,-0.9507512168311223,0.9937977100320525,-0.08524797912260418,-1.582042400046256,-0.7824885195223601,-0.4517997805884555,53461.0,OLB
Shaquil Barrett,-1.7167332696964763,-3.8249095421701895,2.9087824237477093,1.3149523472421265,0.16078978919467346,-1.9473953082119806,3.142920100946391,-0.5652635402924346,-1.2655050134360746,-0.09900578359192025,1.9290115535930514,-0.7218823800131418,-0.28766611502666706,-1.1594877978096747,0.9481473688432658,-1.163671885947883,-0.31901293190620095,-0.577867111856829,1.4468504075223585,0.46564706021990787,0.48719501764688067,2.695616119958725,2.6467231302222842,-0.24555980042411818,0.06744492196878582,0.2642492161522796,-1.6741283667452507,1.8270156586460473,-0.47179939313271646,-2.6816675480087437,-1.5661344093969483,-1.1074897424837724,41915.0,OLB
Ndamukong Suh,-2.129402420404176,-2.3478593017032736,3.2542890840974383,-0.44681260808805234,0.23614192045515559,-0.9690215537775657,0.9557895528088096,-1.2259598579036748,-0.10109316540444269,-1.1052833828904909,0.10821035244793586,-0.31115076878597847,0.05274778240948308,-1.6884948033140077,0.9874446323446762,-2.7382458501987195,-0.6788187530336742,0.10129472525108613,1.5100776568050378,-1.6427088097562432,-1.3018387181781654,1.0074828230278357,1.813194521238131,0.8733110915611735,-0.06074229970079159,0.3600119235314878,-1.7717515591000392,2.048929093661627,0.03949888751825448,-2.7227877695635208,-0.5719572211046398,0.0014199195532231812,35441.0,DE
Amari Cooper,-1.3778931911550671,-2.3783698572391074,2.1498999782460686,1.6571648314495064,-0.5923895395963541,-1.5879659372046717,3.9844026902849805,1.398425202630449,0.026834888788503264,0.2694712096696641,1.1000632636296075,-0.0497469664719965,1.6865369184328622,0.10062871494352521,-2.5736885519587958,-1.8992192057722832,-1.828087611290023,3.199739852283642,0.5632582970494493,0.9523352880623861,0.8567361923767294,3.4504777514575835,4.885769487996981,-3.357941633355731,1.468514025515316,-0.15366962516691274,-0.8232438209159056,0.6985023237033161,0.7395325705161326,-1.6335197125692957,-2.103992415310451,-0.4250078744898005,42347.0,WR
Lavonte David,-1.1087062642563694,-3.3419499757811764,2.2408993444173735,1.4690118985012184,0.29475995346883366,-1.736739136585129,3.2897625550300766,-0.08597879083202287,-0.9903227265483494,0.3046766807556567,1.772386089729686,-0.7251788565221204,-0.3545463869717054,-0.26801972747163205,0.5813783787525324,-0.7436693963938428,-0.376140282355351,-0.3302116230123957,0.9378835211311412,1.0843931826775872,1.1138361230551455,2.6120510850610117,2.7208045868116884,-0.6542892224589147,0.346536361548722,-0.0005398390579784973,-1.4624440685842757,1.143961905242854,-0.3280697306306166,-2.6183147683160035,-1.7688492475302464,-1.1140791052767254,38588.0,ILB
Jason Pierre-Paul,-1.6280159089597532,-2.842413533377794,2.4848289584266094,0.6375381053336007,0.16518120941987036,-1.5198471680414514,2.1942303439778192,-0.6245933391010219,-0.8621566308743915,-0.3632325751562355,1.2132006180606139,-0.47449578250554225,-0.1656192379329866,-1.1036791080789499,0.8738041058852843,-1.3786898981898827,-0.32057246365551606,-0.33583715516328994,1.36225940966321,-0.147425632588849,-0.1114170932423093,1.7994781044737689,1.9844054271075553,0.04196728291022822,-0.02395285155743032,0.16778211187647685,-1.4073638451202726,1.6504684570973325,-0.24823826240684355,-2.289494379065925,-1.0891127320744545,-0.6767566763049366,35454.0,DE
Vita Vea,-2.0305680236198924,-2.0279019736072144,3.1397492343983977,-0.6556216872892975,0.2170293149717395,-0.8041774821249419,0.7041154042813438,-1.2041601052052848,0.19714800242092423,-1.1295712137376341,-0.11682404917807787,-0.2003175123334131,0.11525647768664271,-1.5070723060171933,0.759107411548996,-2.842276575102507,-0.7599974580771223,0.27799355461928243,1.3660818846302618,-1.8320293677700477,-1.4118929383496672,0.9271437402892891,1.6354748436367135,1.0096501287139574,-0.08273440410221156,0.4869025119606931,-1.8447319160261486,1.916199063154295,0.11449527626577627,-2.722580042423811,-0.5004811212995719,0.14812687127394497,46081.0,NT
Dalton Schultz,-0.9418549335674413,-2.6859025623036814,1.7121713500779379,1.1439285867599267,0.24302863724257406,-1.2382378745614915,2.724974756669854,-0.06782534583120992,-0.7588772289178074,0.4710728854264019,1.2716559585657308,-0.5774793753394079,-0.10569643496191894,-0.04958861761648592,0.38360575977242206,-0.5470541916745404,-0.5227053621701998,-0.10975578540631759,0.7645004382755181,0.8651541135507017,0.994977731511014,2.2332383528656976,2.3136803217968556,-0.7912728287529092,0.32433467957122986,-0.01241288238998095,-1.3058788657327796,0.7440404631044935,-0.3116596927794131,-2.167138509390689,-1.501713095706485,-1.0637376408720607,46206.0,TE
Dak Prescott,-1.5107316082216755,-3.0983320759859225,2.4024760822899616,1.1559897971884894,0.16579618010590025,-1.772472135697626,2.689610038370084,-0.3997551774496273,-1.0747499321970508,-0.16700380517785618,1.7337327003285523,-0.6001151448225528,-0.2329719871189937,-1.0640908978714805,0.8665238509947315,-0.8412289185461788,-0.19272798254423407,-0.6699378677063059,1.2897249959014871,0.4278523517279069,0.3049381860870142,2.2986659533052745,2.0903375938101707,-0.2266441429733561,-0.007111071417202908,0.19878174759696776,-1.3822158620875769,1.6688339703426003,-0.41678827585204914,-2.0785532583012163,-1.139600930274483,-0.8769619329724034,43424.0,QB
William Gholston,-1.2329407728047954,-1.5047278994715896,1.7704100157435434,-0.13321135651405314,0.11829397998292279,-0.6809319325184333,0.659550680525347,-0.7520479587821143,-0.19247547334555293,-0.5598732612926653,0.24396615332768157,-0.1894156852654305,0.0263351128718341,-0.9765252238111906,0.5160359767899081,-1.5139770284098049,-0.30678133913684746,0.027884187607075006,0.9437472667466409,-0.8687014383816631,-0.6596025772339456,0.6062876244757831,1.0805293477318045,0.46721647399272825,-0.0663532219103189,0.22425439037033357,-0.9281590752468674,1.1423244795473693,0.012798776021925917,-1.4816992690545856,-0.42558251687023585,-0.06984218128306985,40074.0,DE
Connor Williams,-2.6311001600822124,-2.806539739635298,3.9840098908696504,-0.6923675780737284,0.23420668358815533,-1.0816255751269637,0.9015489166055035,-1.6501193974929045,0.024673995044025787,-1.3973775697654958,0.051493621899602715,-0.3609628894460286,0.18201034371236346,-2.106687666044916,1.0347727657192536,-3.5844493316462174,-0.8774420584093079,0.28649068520044274,1.8071639158026755,-2.2736713115365745,-1.7429570016152054,1.1287201549861852,2.143037252514473,1.2332194076469705,-0.17774366716150825,0.6134118734871663,-2.1868680847992437,2.457675935167856,0.038460411135461614,-3.3091488846190913,-0.7176346470060935,0.08017924825583755,46119.0,G
Tyler Biadasz,-2.675862433897919,-2.3396241098801625,4.223980597040372,-1.1694413782415296,0.11657314599511182,-0.7842442218970973,0.5595268144915302,-1.5866184476599958,0.6433745043604517,-1.4985266871811689,-0.4146273953842412,-0.26620742070826964,0.2230243402426595,-1.908671858313987,0.8348082879131198,-4.003680482546059,-1.0203517083828775,0.5462677677548697,1.5512267202011571,-2.832662654823224,-2.0893002150002964,1.040185162312408,2.0635750855019435,1.4908565198876964,-0.23999811745387944,0.8023893701956695,-2.596239013336344,2.439595566743833,0.07597435238569972,-3.755940590768772,-0.6686725944709906,0.36788814621878885,52554.0,C
Tyron Smith,-2.102168717912633,-3.0176429069181836,2.8210108343614166,0.5278032474752479,0.10217601185917147,-1.805606344145417,2.108549111526746,-0.897705945210916,-0.9440780039005885,-0.6571913063437655,1.1183622060710245,-0.37392479410908663,0.018995751149049056,-1.724910093067077,1.0448060353615825,-1.790121924453672,-0.19644410371289212,-0.3976624326326288,1.8674450278681434,-0.6348778965216297,-0.6421917523280984,1.8033331647203283,1.865686104581286,0.2921700923434223,-0.192523414150088,0.17295228280272568,-1.42679742269371,2.149015314249624,-0.1147146642082042,-2.211897911989258,-0.8156535116039549,-0.562399888792882,37082.0,T
