displayName,0,1,2,3,4,5,6,7,8,nflId,position
Christian Benford,-1.5109916426736163,-4.941060267045373,6.431566998159781,0.3724999559422031,3.348941109468453,1.0891845646979683,-0.5045857350469305,-0.9427898242887949,0.1927192442309149,54650.0,CB
Cooper Kupp,-1.4834307467107806,-11.885324782418422,19.018792917776736,1.5232531125680902,8.915590179296117,6.299480472088565,-3.904248915135028,-4.114904690343316,3.7703442179273807,44881.0,WR
Tyler Higbee,-2.6649473089196363,-7.186565363420005,16.953661322645104,2.9254498325255085,9.681628502421631,6.597831007009717,-3.5880250010432064,-5.127321056815791,5.360850996747252,43399.0,TE
Dane Jackson,-0.9271278045392535,-10.852169516446011,14.289884033036053,-0.15340694934403842,6.979278683595652,4.088443561900647,-2.7699094828527677,-3.8987095277670605,1.550677218686431,52647.0,CB
Allen Robinson,-2.004458077050714,-11.74879216836554,17.332227127424417,1.0242450159953194,8.312901672453378,5.159719849528273,-3.3786205386611528,-4.143604350391286,2.302837880125793,41290.0,WR
A.J. Epenesa,-2.1771638614764015,-1.0186668607295708,6.06486282197595,1.8007186008434246,3.206965678346023,2.179370002647807,-0.8034154923394112,-1.6385327917163792,2.0430674862324807,52462.0,DE
Joseph Noteboom,-3.849706812268778,-2.9440902522756716,13.81977895502146,3.8694129293365336,8.234592628324123,5.447102520959675,-2.118115963796768,-5.012870077580793,4.753027185955899,46158.0,T
Coleman Shelton,-6.192112826698576,1.24693670351553,8.160841174189045,3.321057811491471,2.170760297972265,0.42346907833631775,2.0111143339026922,-1.6767365181764546,0.9076956815348609,46376.0,G
Matthew Stafford,-3.5372818987235632,-8.008890886332807,19.333088153219123,4.736830350249193,8.78844502671583,6.111479338369094,-2.2489456016260476,-3.924541748890146,4.414412422623506,34452.0,QB
Darrell Henderson,-2.255851214848917,-4.961987226131214,10.808212522118819,1.9266886106156562,4.490203943987154,2.845951991885542,-1.00806095335264,-2.425606051335336,1.894733705489017,47853.0,RB
Rob Havenstein,-6.536232073601468,-2.936694665458795,18.303238101251324,5.190528303426163,9.364410823336542,6.119726786512587,-1.4412493000229674,-5.784902570406729,5.334725301773105,42400.0,T
Micah Hyde,-0.35577586156614416,-2.867350283562132,4.002321218462683,0.23419649272318566,1.6140785208510806,1.0799175800921148,-0.7323931196981448,-0.7736526595276132,0.24176110510211402,40107.0,FS
Matt Milano,-3.7452746453427608,-5.731375629444642,17.369415499889154,2.8341634527573945,9.794084796198234,7.114326056996276,-3.4113091879834947,-5.721519469069534,5.932435314797841,44976.0,OLB
DaQuan Jones,-8.086516069298796,1.2611886930232004,10.932235880746568,4.44675281968788,3.1820144638395504,0.7017797348066921,2.1711976378165345,-1.8372048587016252,1.378832978822416,41341.0,DT
Taron Johnson,-2.1259697076998236,-8.619287293310919,17.645184410926447,1.5291851767157105,9.864523848865849,7.197914586356042,-3.8857216532288135,-6.153060347242781,5.689868495141296,46190.0,CB
David Edwards,-5.452408334543179,-0.20948440384982803,9.895656198859186,3.640926230665116,3.83435898491706,1.633753380930436,1.0126259970575369,-2.3075115858167976,1.6966344770450874,47952.0,G
Tremaine Edmunds,-4.856652050739569,-1.6503886239522458,14.87846856603663,4.793620389078313,8.810072088189372,5.680732493342056,-2.1259346298312947,-4.774158575660863,5.378534455811424,46085.0,ILB
Ed Oliver,-3.520860345211986,0.7598853772477412,4.6518635043762515,1.7463206638644806,1.178132309765033,0.2132990028662789,1.0388890415132437,-0.9347482762077561,0.4440585669661866,47792.0,DT
Brian Allen,-3.976454007817665,0.6927781018028085,4.8328226372885865,2.0042591837504915,1.1293499229241206,0.007563735797987192,1.3534892204495215,-0.7686220771652188,0.4444947748010293,46180.0,C
Carlos Basham,-3.2250538324542504,0.061529103879133906,5.592174574989272,1.8598440392049724,1.9929926355321186,1.0309106111612891,0.3238009519871383,-1.2027321711989885,1.1733955001557774,53490.0,DE
Leonard Floyd,-3.1275565007588284,-5.0824423593285815,15.121197670503783,2.6096403826409755,9.249743758873592,6.318487161096357,-3.261832182751675,-4.693021477772248,5.761436642996506,43298.0,DE
Zack Moss,-0.8198846620398399,-0.9272543962098894,2.8167904139031634,0.6364893133821283,1.4753135687324743,0.8286867496773311,-0.3401097962199202,-0.7579498500950876,0.7932084123267131,52494.0,RB
Reggie Gilliam,-0.6693953295594497,-1.8333475666585173,4.009462851318915,0.4430721822857606,2.3411848415886425,1.555860433081019,-0.9442165994843208,-1.2686734433633404,1.1650955655724502,53079.0,FB
Justin Hollins,-1.204397148310818,-3.989314247114635,9.779782476821524,1.1655119495055715,6.38939814334401,4.73487501084071,-2.7371906728646724,-3.428995802661447,4.034632520952911,47939.0,OLB
Marquise Copeland,-3.4838881070463685,0.4212552466541837,4.9449512906926,1.809316504581309,1.4686417270038419,0.3009994071773576,1.0668155691152208,-1.0095792116349003,0.6922315782541943,48770.0,DT
Dawson Knox,-2.5304132922489657,-5.770701128002429,13.25280322865347,2.2860083822343,6.999226433869438,4.386603361826957,-1.9399188734007566,-3.596613525757931,3.2181588081772006,47879.0,TE
Jonah Williams,-0.7456444015497254,0.1971980527271029,0.9921941133914061,0.511752568474094,0.33354376710485667,0.0668534002488741,0.29614432783054667,-0.2466841216737521,0.13336949033723045,52846.0,DT
Jake Kumerow,-0.5926193359923673,-1.9875615691967141,3.41661366128686,0.47480623076273787,1.5056509114086793,0.37398484373602514,-0.22487436998267185,-0.3368560613056424,0.17285147560934888,42818.0,WR
Jamison Crowder,-0.2391190624630326,-2.665069708250414,3.8921865395280975,0.6291034293004145,1.15151928192671,0.8669434354374488,-0.3221273263607145,-0.6301883311700749,0.4070365268292946,42448.0,WR
Ernest Jones,-4.10039006063721,-2.507498743697724,13.607773357849432,3.6628564465288775,7.814935769019186,4.785062243400532,-1.7264471414153135,-4.627191723698601,4.390266327486476,53532.0,ILB
Greg Van Roten,-3.293407687662693,0.43239668629547623,4.514415564352902,1.5736963211225827,1.1844046063737181,0.34440052109357566,0.8674732762011388,-0.8219130895911917,0.5449992595450066,39684.0,G
Kaiir Elam,-2.2180924812707303,-9.517086819213887,14.179428824180874,1.4857901817431411,5.135735743666189,1.9020775269934234,-1.3054129998355393,-0.9944226015089299,0.13948282104002807,54488.0,CB
Jordan Phillips,-3.3802824255499218,0.05871230853141007,5.451280558701512,2.1081490308702087,1.9033889113024998,0.7237827734578559,0.8883206965207648,-1.0400020062759268,0.8277721132175628,42395.0,DE
Gregory Rousseau,-3.954267135867667,-1.715748819347695,10.39220684981344,2.7940347437289574,5.188266364097132,3.2585092606434216,-0.5355155709393387,-3.045617821332754,3.1262617585723067,53459.0,DE
Cam Akers,-0.328237252380859,-3.0057406986851456,5.572532156833432,0.31242398491804124,2.4375552856352556,2.1158150039145767,-1.3120408463192206,-1.6791810603290038,1.493954838926868,52460.0,RB
Von Miller,-2.2003345602001376,-3.9889174676694807,11.35464006079754,1.9031204118062988,6.441373107548074,5.004377559848894,-2.2989760257217995,-3.7606115745603432,4.113440543094441,37075.0,OLB
Jordan Fuller,-0.5843899159044668,-2.3253072966363106,3.792122843146217,0.2597295094592482,2.108074006343543,1.4785117889664434,-0.8006216746670134,-1.0781388311758136,0.9110154014998386,52607.0,SS
James Cook,-0.5499664133685656,-1.1302682942973092,2.9021563017581116,0.3534350986192294,1.4762565118903694,1.1194323628075722,-0.5917203226978955,-0.9409970561773662,0.8824215932849597,54528.0,RB
Tim Settle,-5.061229408991494,0.6338993085791742,7.167929163028788,2.8482806708889257,2.055282446783167,0.5625979748632517,1.372860199728411,-1.2703607155744976,0.9390057369452869,46232.0,DT
Bobby Hart,-0.6832164584038765,-0.2533123355984799,1.6652608447095645,0.5118273808079721,0.7439783939735207,0.4834684865804775,-0.013337903510681315,-0.344373446516002,0.45276729184504916,42569.0,T
Tutu Atwell,-0.1416431008874497,-0.3935773719053941,0.7665487668514288,0.11101977953717324,0.22464712125781716,0.045373076935732115,-0.05415348076473947,0.07324620168799356,-0.019136331639288073,53486.0,WR
Brycen Hopkins,-0.14445222446920525,-0.8013226536872935,1.2701390610779981,0.057891103034762637,0.7259756706885128,0.49693772065080566,-0.23302109513892333,-0.414378156877774,0.39282055770951274,52544.0,TE
Brandon Powell,-0.49789489321483416,-1.613097242139709,3.1540881783907935,0.5604097148644769,1.3962960220083573,0.7887693764404275,-0.40396670775567145,-0.6414319348936033,0.555730722059451,46830.0,WR
Bryan Edwards,-0.25090686168914544,-2.880424442481427,3.926516228138752,0.06118964725612841,1.9504316941399793,1.2221491058398328,-0.7439614078882641,-1.0621961702480416,0.5617485149602857,52489.0,WR
Marshon Lattimore,-2.3801439485532683,-7.399408359283456,11.452755466826456,0.4207951003865418,5.672366187759806,2.5262617642795533,-1.9424102560280403,-1.59859686759674,0.9457529055910037,44823.0,CB
Marcus Maye,-1.597409072983055,-9.06085641624172,13.234399557655223,1.9344395463537793,5.261839618797808,3.251853829232502,-1.5177600559776465,-2.126272172367301,1.4019716903797814,44851.0,FS
Chris Lindstrom,-13.258622518387256,0.4576949366267904,21.37687944595173,7.833467725538469,7.580678292039465,2.493241419674739,3.067077996496817,-4.7609055458221405,3.4853583624054068,47797.0,G
Cameron Jordan,-4.6587259804553405,-3.2527460818633642,15.543826726522681,4.170048771373899,8.897166336831674,6.051155106832878,-2.3289220418118646,-5.068837839171685,5.273975685985304,37097.0,DE
Bradley Roby,-1.7538018888872102,-9.608789555982796,14.196643233386759,0.9817971783933785,5.424242522447283,2.9878954366286052,-1.7350941130345632,-1.7878685466479647,0.8138821695075009,41257.0,CB
Marcus Davenport,-3.8181093530201906,-2.3251816801992504,11.951009779860854,3.3311462019376137,6.872974220609649,4.61765251031909,-1.6746316259294751,-3.9482357256390515,4.22164515770336,46083.0,DE
Tyrann Mathieu,-1.3033328935450754,-15.006362263376076,21.265063774334635,1.038389142938712,9.680832410588195,8.129471866766934,-4.338385961825207,-6.001093849476476,3.454452538619112,40017.0,FS
Jake Matthews,-6.482595098881575,-5.1041259486433646,22.071153197869904,5.763458226790746,12.307275005848112,7.837475831473956,-2.3676304826958203,-6.933822491896878,6.958036415502931,41232.0,T
Elijah Wilkinson,-11.932381766610433,1.0518130070388025,19.049699609250332,7.3099445424579885,6.9976713286066,2.298713722557096,2.8548159413397585,-4.796245399134705,3.212077958448699,45550.0,T
Drake London,-3.151534427548995,-11.204544391600223,16.495161198708665,0.9829962679172866,7.349395742230245,3.3741317216943116,-1.9695018420936776,-2.480909741619193,0.8380503609797643,54473.0,WR
Avery Williams,-0.6710127469223153,-1.5856415084898572,3.4895337481887054,0.3797150634850368,1.5243614665548648,1.0367437040370078,-0.4271391949903318,-0.7159417104622321,0.7714330165488956,53612.0,RB
P.J. Williams,-1.157655883464031,-3.5315636539602053,6.208516419453986,1.1022483642518637,2.63654606556058,1.5268737765810556,-0.5300752045393438,-1.0109094242744163,0.7893680500243576,42421.0,CB
Kyle Pitts,-0.6329508791829994,-8.397300652003793,14.054660273508603,0.6779136011599292,7.347692219783049,5.927130985178181,-3.817479951560017,-4.711161953394857,3.9669911103170734,53433.0,TE
Marcus Mariota,-2.514111523193037,-12.086020874855919,23.08870492842111,4.7645139493847495,10.150415378779513,7.539986160380991,-3.8253464348036985,-4.747592934714973,4.929057137029581,42345.0,QB
Demario Davis,-5.7099272033231045,-4.87903146983945,20.52728420685327,5.387168828934268,11.844617538354385,7.863574026366715,-3.2156673789529577,-6.680957931159732,7.155617768151206,38607.0,MLB
Kaleb McGary,-7.173495559298317,-4.230589256984261,22.171801488527272,5.870160629576844,11.715448106949282,7.557321478523875,-1.7906203071907285,-6.938965844347308,6.9392578450466695,47814.0,T
Justin Evans,-1.5174997926219618,-7.784570360216861,11.92897434776622,1.301074222811451,5.487674069618208,3.738816810108327,-1.9225578540074935,-2.4689267470221257,2.0894943896102696,44862.0,SS
Olamide Zaccheaus,-0.726892481115101,-9.928114426249936,14.422231183815029,1.1569609554098577,5.684213689487422,3.508269028640683,-2.1048401194904898,-3.076998422386223,1.4750650930238915,48374.0,WR
Drew Dalman,-16.595363909616935,3.150307144377681,20.4661710717471,8.143410566643539,4.5483300908267665,0.5679656488849503,5.393625317939443,-2.8937091784169837,1.8095776470706106,53543.0,C
Kaden Elliss,-1.1104308662888798,-2.203137614034631,5.780435150796279,0.6331879450264069,3.3010631663426864,2.054980719241314,-1.0186218886956624,-1.8248719282579486,1.812055200216987,48027.0,OLB
David Onyemata,-8.755528929022148,1.3464176564504555,12.103972975149649,4.935803281097392,3.398993481319394,0.8281163610825111,2.6664652362693104,-2.3363263559897405,1.551952230922799,43409.0,DT
Cordarrelle Patterson,-1.05851102471388,-2.7348278281683633,6.525989512356517,1.071713310216012,2.972046206128624,1.822334329417231,-0.8575595679647243,-1.7811055970453538,1.5394458014419286,39975.0,RB
Pete Werner,-5.150933182376775,-4.599365881074647,18.500940778056247,4.2422894737035755,10.720966211912582,7.152676308924509,-3.1209386399846606,-5.9737607768754515,6.526854056590009,53489.0,OLB
Shy Tuttle,-10.015425162624524,2.360585064993842,10.948894417674168,4.533580003287929,1.6807319181207276,-0.6972421054065823,3.717627319705862,-1.227926600783121,0.3462879744731566,48544.0,DT
Jameis Winston,-1.5438939443120034,-2.6751663098968805,7.683223999855272,2.3686876945139375,2.979140579030627,2.136057302176603,-0.45223797083957606,-1.1102489979419943,1.683992821290417,42344.0,QB
Casey Hayward,-2.294296420934188,-10.660570958525568,14.000696191482461,-0.026244161773362862,6.157630086216898,3.181019984200873,-2.3658974671304804,-2.270069448513482,0.40431306260064304,38592.0,CB
A.J. Terrell,-2.9304554717666633,-11.11561209539235,15.688569854353801,0.6103457000967865,7.619457611749084,3.8274701411810383,-2.221544023011333,-2.4108318827619755,1.1477395567898059,52424.0,CB
Jarvis Landry,-0.09665393989197923,-3.8012545617765454,6.425197545677179,0.33078067245833154,3.3127998724316967,2.281734910825463,-1.4410190920157788,-1.9947244353253382,1.6872281300743808,41292.0,WR
Jaylinn Hawkins,-2.595930360570037,-12.341224238270456,19.28560101099795,2.575163141123028,8.198936300194688,4.619467788852546,-2.1415492895037005,-3.5351422038838365,2.365951952432866,52542.0,FS
Richie Grant,-2.2332947011834676,-16.539513334890927,24.741038984679392,1.9895839901823251,10.115839870951945,6.688032289817727,-3.8220751727182147,-5.381338127164014,2.898161754539812,53469.0,SS
Mark Ingram,-1.560857806087256,-2.425307074731336,6.944979582520048,0.9869911473185766,3.1597693324681018,2.296255313054388,-1.0349597008600995,-2.1146959463588306,1.8582949303441167,37101.0,RB
Rashaan Evans,-6.799048574258677,-5.420500097811669,23.954161794223808,6.123077974557916,14.349609361028495,9.352460339671428,-3.6836792444582187,-8.07977418955501,8.685164021128198,46091.0,ILB
Taysom Hill,-0.4275817467859042,-2.8950158412848452,5.558440367260204,0.5135185934769879,2.923031402498964,2.3734977724737405,-1.3499435904665233,-1.52614442833488,1.7900481523264986,45244.0,TE
Ta'Quon Graham,-9.004018249665933,0.5895215911353091,14.814949659852708,5.613560741467662,5.358310508737759,2.5455853310787404,1.8524023717827873,-3.5479724601049334,3.0557371045875144,53577.0,DE
Lorenzo Carter,-4.8255896037890125,-6.323148748461904,20.383087174243272,3.910306305710975,11.305869471616603,8.148133341527792,-3.6927868124382606,-5.90680268186754,6.930470354504152,46135.0,OLB
James Hurst,-7.728146434190421,-3.9905199409397483,22.967534023702015,6.851042276888904,12.946287897370468,7.955523781898535,-2.1272054793520283,-7.4829605141976,7.3698843724827015,41532.0,T
Adam Trautman,-1.8397005058868672,-3.1943897785283752,9.303391723720784,1.601913222445404,5.362526876608172,4.117953691975622,-2.1306230894970852,-2.9798408355283144,3.4541177372093443,52513.0,TE
Anthony Rush,-2.981223149185098,0.47792646588413845,4.019074861824151,1.687675639650898,1.0036618882538733,0.20136597679504575,0.8491043308348907,-0.596872795720401,0.3836332965407614,48520.0,DT
Mykal Walker,-6.365330943063896,-4.358584872207359,20.238862301070526,5.1159504169291665,10.904629738178631,7.588446335243859,-2.533097907447008,-5.784195146757156,6.753888069341695,52527.0,ILB
Ryan Ramczyk,-7.557441785869287,-3.568388999384595,23.419823837315136,7.197700571240512,13.527367568595764,8.286773656190073,-2.86288330894984,-8.001190755913491,7.669680036670487,44844.0,T
Juwan Johnson,-2.271158810859788,-7.197989649713882,16.3517473430924,1.8471168786057461,9.669638148152274,6.844063272960568,-4.170298175609112,-5.392955845727414,5.407786255798285,52942.0,TE
Adetokunbo Ogundeji,-2.9730676438329624,-2.4012757052482527,10.908669976420136,2.707896607805935,6.135658700815156,4.434630736574093,-1.6181303419874666,-3.3006647829755025,4.008566473861837,53611.0,OLB
Grady Jarrett,-11.670584635869659,0.538166397411941,17.64596933003942,6.442264840198405,5.39970032025181,2.011714012555629,2.813516864652726,-3.272036378216569,2.8748488314421756,42480.0,DT
Cesar Ruiz,-13.7109825315938,0.9931094679137011,22.404287424971137,8.864466825120068,7.956147690109219,2.9985993529527377,2.9077500665523583,-5.021707569546464,3.9117680861717163,52432.0,G
Andrus Peat,-8.239747809515848,0.023284065846098656,14.124614268604546,4.480442996175839,5.1245707004443375,2.1764455265466154,1.213813052193067,-3.377727264966097,2.501652770003176,42356.0,G
Erik McCoy,-17.49707772632337,2.9005248915091997,21.29230754882682,9.068757211777942,4.798700425518291,0.3614992843871505,5.819312656259154,-2.613470815518326,1.82748180365201,47831.0,C
KhaDarel Hodge,-0.34182524808625203,-3.2804744296792023,4.682700998257189,0.17033744132955064,1.681125686925725,1.0292888124799902,-0.6940155473668597,-0.8804758277923384,0.3838091579942784,46992.0,WR
Anthony Firkser,-0.16625416130227677,-0.9294494018672594,1.5924096383517963,0.12568557183544726,0.7889187192162126,0.6795278141869687,-0.427482299885412,-0.406439877428852,0.47643093785719515,45355.0,TE
Carl Granderson,-1.8036917629840445,-1.1309200274372557,5.893502861460661,1.6751147633890469,3.557574256182761,2.3219765130895524,-0.790010896399366,-2.0044818530097643,2.1571478526359655,48537.0,DE
J.T. Gray,-0.23092597451613983,-0.4648567852150336,0.8228948097346347,0.215060209945932,0.2673992932109286,0.13627060652027012,-0.007890421820548,0.012305393502174411,0.05925597616641198,46378.0,SS
Marquez Callaway,-2.0314630430314082,-8.0057285119981,12.869128539607402,1.952999247862131,4.652138048159443,1.6951961948934624,-1.1256583453089206,-0.9840828772175314,0.5156658197326127,53098.0,WR
Alvin Kamara,-2.910866521742946,-5.25487215881941,12.706253730022823,2.2297688008517156,5.471727885701284,3.6774274317728697,-1.1470129502325506,-3.2539662650275254,2.42466190506396,44879.0,RB
Matt Dickerson,-1.4862545315882016,0.2348131176246966,1.8601571245876585,0.7686798832238537,0.5514980126681621,0.058157592737643427,0.38150057580560315,-0.2983522169166122,0.2095765003629637,46841.0,DT
Chris Olave,-1.1135604293649521,-9.10282498288359,12.365621477807366,0.9795102000966942,4.954510866900266,2.7946933198240345,-1.7647641326856274,-1.9711837209243712,0.8475503990141675,54476.0,WR
Timmy Horne,-4.95328156191772,0.9973057933708063,6.453108205046583,2.709592345755482,1.7131035442944267,0.35364413591209143,1.6113673544249707,-1.1704702587248903,0.7573301554170371,55173.0,DT
Damien Williams,-0.0583443025170709,-0.3257903340709163,0.42087215979972825,0.05625995437367237,0.23511700628660037,0.14676505414044527,-0.04061359253705632,-0.16846094957418245,0.07525602504892959,41712.0,RB
Parker Hesse,-3.1715526426596625,-4.971958700076129,14.884558608157391,3.2174493996332743,8.466421820920345,6.087083862304198,-2.9343194558658325,-4.489026130577756,5.139667552286585,48723.0,TE
Keith Smith,-1.3299476333882012,-2.8010106348773185,7.4081501948780115,1.3491760579142635,4.4722249197378465,3.4237098706680698,-1.7567740043564015,-2.4211108607606064,2.7970504976685078,41808.0,FB
Arnold Ebiketie,-3.5965364908208812,-3.0825298363825056,13.507400912173665,3.5473484866614626,7.584088190869807,5.097212421689214,-1.881463663099268,-4.326545773225959,4.459708453902277,54503.0,OLB
Adam Prentice,-0.13852723297168268,-0.40658133829253984,0.7358066500579525,0.012712213328995858,0.4433778759005236,0.32327869467292203,-0.15106026696527408,-0.23350956643412246,0.1757996933480257,53932.0,FB
Michael Thomas,-0.8980575115147076,-3.0638963025966177,4.742161200065503,0.3973135357816773,1.8577867281488807,0.759147981609658,-0.4649503408777491,-0.22779814732768955,0.43874775203110516,43336.0,WR
Mike Ford,-0.29394309732015245,-2.304938548349014,3.911970711713792,0.27131266065332227,2.2387895648004132,1.5465174314381898,-0.85214419886222,-1.3407699893342908,0.9721619029022932,46823.0,CB
Payton Turner,-1.157802995111524,-0.31041229615777866,3.2489219110888925,1.2625177604575128,1.8404147845308216,1.03989074111621,-0.21865425012799733,-1.0396458371473827,1.0147979195344163,53457.0,DE
Kentavius Street,-6.150671348707874,0.758264751879139,8.81979487752352,3.3526058313115072,2.5365911695571413,0.5785491579373456,1.80907706265657,-1.6111587485942778,1.1521421545277803,46197.0,DT
Christian Ringo,-1.2174777093459852,0.3172730180376675,1.338584952806059,0.5931655749000129,0.20728911613696255,-0.0697342956316831,0.5355802760282984,-0.13304230498880543,0.017493580538868514,42553.0,DT
Dee Alford,-0.8557069716716796,-3.112580295794146,5.674715196937996,0.2443752206226435,3.015960663872775,1.7699983247251225,-1.0815585145048772,-1.6891863634660353,1.336991759069555,52272.0,CB
Deonte Harty,-0.1349290340222069,-0.7873523126891087,1.0878274864003288,0.26693792395599303,0.24842055789463302,0.07024680283802809,-0.02563615545659559,-0.05594084701715474,-0.053120572183402714,48415.0,WR
Erik Harris,-0.27154841902392945,-0.8664955759750228,1.7942063191338775,0.1668425412284762,1.0380915305795497,0.6430071446714862,-0.32594444627244457,-0.5538371899042431,0.5144898681100543,39908.0,FS
Dean Marlowe,-0.43610098036731415,-4.3473623590211545,6.22431943955803,0.2435745743144082,2.835781886599534,2.055842551664057,-1.1673174361879148,-1.7413123030315347,1.0717147537300384,42901.0,SS
Quinton Bell,-0.5420505924485042,-0.3030492923951442,1.7090760785904422,0.475277720180884,1.020041772419063,0.5245800698431822,-0.11397490288169365,-0.6686387454035696,0.5755518339623222,48013.0,OLB
Tony Jones,-0.24136318609816954,-0.41816847655036327,1.138463670009969,0.22016770883965364,0.788652280360111,0.3814841352395888,-0.2666706156859391,-0.5497762474615229,0.3568414003666476,52762.0,RB
Darren Hall,-1.8082602351069,-7.199850937403141,10.225767014087715,0.8139108750882116,4.097160258849112,1.4989796551802783,-1.0001845813569616,-0.8121964395373311,0.07772062247886424,53537.0,CB
Colby Gossett,-1.7463890213984996,0.14279591131256097,2.5164878513139115,0.976740152267439,0.8905325177302075,0.12370006055257932,0.5479963137398158,-0.5189133322437556,0.3405061673560965,46282.0,G
Demetric Felton,-0.048467683389390004,-0.9992388625526019,1.3436281315789103,0.04144794257212325,0.6151397455735577,0.5025307647686077,-0.25374744542386907,-0.41237305122615453,0.17064470498296203,53640.0,RB
C.J. Henderson,-1.6742903709488246,-8.758066451341222,12.73461005276391,1.218388129025925,4.918649859419634,2.2788897017496765,-1.5198758579164178,-1.1715585111259585,0.37614964366504466,52417.0,CB
