displayName,0,1,2,nflId,position
Jonah Williams,-0.5044269452719163,-1.2915244638751346,0.7508634227963285,52846.0,DT
Jake Kumerow,1.7191107838807511,-1.627003968936151,-0.5375616462049493,42818.0,WR
Jamison Crowder,-0.6523918428631532,-1.5912619441539846,1.499298196858895,42448.0,WR
Ernest Jones,-4.214631872653797,-21.706945073360146,11.886582560139939,53532.0,ILB
Greg Van Roten,-2.484459746607513,-5.791559613575771,3.8797456511709925,39684.0,G
Kaiir Elam,9.223626895103195,-1.6581008334764036,-5.780130628471795,54488.0,CB
Jordan Phillips,-2.9595194607599637,-6.453719820059327,4.6386392013365025,42395.0,DE
Gregory Rousseau,-3.7598408951510436,-15.616132554980481,9.347118427190999,53459.0,DE
Cam Akers,-2.4079732621826935,-4.694013160289785,3.298508871020836,52460.0,RB
Von Miller,-3.5412779868210293,-16.30221272963115,10.068975893060827,37075.0,OLB
Jordan Fuller,0.3637256354318197,-2.3598251038447415,0.5134070090209661,52607.0,SS
James Cook,-1.099247199338322,-3.4662375329738406,2.5047981313556136,54528.0,RB
Tim Settle,-3.990498650423774,-9.121433358978948,6.894721089722111,46232.0,DT
Bobby Hart,-0.622977100105345,-2.4171508691155736,1.1436351359363925,42569.0,T
Tutu Atwell,0.4608212587190792,-0.0870409435287911,-0.16744939201180387,53486.0,WR
Brycen Hopkins,-0.004144446410919045,-0.9116410590941086,0.5978656010593113,52544.0,TE
Brandon Powell,0.2726392300785392,-1.9599916809696936,1.2521303114881448,46830.0,WR
Bryan Edwards,0.2813968802418003,-0.4242173639945577,-0.13394351320994247,52489.0,WR
Marshon Lattimore,7.872308338699554,-3.6725239874882902,-5.535898159504086,44823.0,CB
Bradley Roby,4.638954405153186,-4.674500897743201,-1.9217566042870118,41257.0,CB
Kyle Pitts,-3.377508916829825,-11.96937041065587,6.931135206331021,53433.0,TE
Chris Lindstrom,-11.186149628569694,-28.9026658891529,19.587742470286102,47797.0,G
Cameron Jordan,-5.3704845706233755,-25.155726348590747,14.960217969106296,37097.0,DE
Kaleb McGary,-8.040039884047701,-32.26327155695077,20.895896846859387,47814.0,T
Marcus Maye,1.8629633127097804,-3.1011677783782403,1.1718785727794057,44851.0,FS
Avery Williams,-0.2572782847666133,-3.1551573041931533,2.1906613749845008,53612.0,RB
Demario Davis,-6.889477965114452,-32.354412785801685,18.590652913790414,38607.0,MLB
Kaden Elliss,-2.010098551721967,-7.209509612021861,4.339729430213595,48027.0,OLB
Tyrann Mathieu,-0.45903549813116484,-5.773344203196757,3.577438343584447,40017.0,FS
Marcus Davenport,-4.278216849968118,-18.807353122127992,10.997893392304107,46083.0,DE
P.J. Williams,0.6724808150192416,-3.5023930771845357,1.9638503202084507,42421.0,CB
Jake Matthews,-8.879321848952983,-32.511357849202625,19.89760539081125,41232.0,T
Olamide Zaccheaus,0.29114128636774694,-2.7123230455451903,0.3900261413680255,48374.0,WR
Drake London,9.412407234993111,-0.47523124493932656,-7.5636981189136065,54473.0,WR
Marcus Mariota,-1.4248773278812479,-19.61228137270008,12.226365889140027,42345.0,QB
Justin Evans,0.6239656247690846,-5.120337595122066,2.758072719503673,44862.0,SS
Elijah Wilkinson,-9.898770989581692,-25.15765557096387,18.000008105786165,45550.0,T
David Onyemata,-6.480323383542782,-15.922273277910286,11.053418226668974,43409.0,DT
Drew Dalman,-13.318669932702107,-25.654095905282816,19.336175175871404,53543.0,C
Pete Werner,-5.411137932671046,-28.429125527866347,16.354431639740557,53489.0,OLB
Cordarrelle Patterson,-2.1926312005735937,-6.269826342324677,3.909779144841835,39975.0,RB
Shy Tuttle,-7.814050364700847,-12.19353806925055,9.970622058554966,48544.0,DT
Casey Hayward,9.303944830800447,0.6651033263141812,-9.676805310553164,38592.0,CB
Jaylinn Hawkins,2.986183662634062,-7.043872734219747,3.5417374051044703,52542.0,FS
Jameis Winston,-1.5607169553686617,-9.404626047809302,6.376966101808307,42344.0,QB
A.J. Terrell,10.421520666743504,-2.0543229765237356,-7.433880607817443,52424.0,CB
Jarvis Landry,-1.7301547805632254,-4.881021011748089,3.5457596667188227,41292.0,WR
Mark Ingram,-2.260077181057113,-7.6830976383278085,4.568551861091009,37101.0,RB
Richie Grant,2.2955442206857697,-6.461969118146399,1.295707931042557,53469.0,SS
Adetokunbo Ogundeji,-3.9775179406675534,-18.050688713788162,9.964902949278923,53611.0,OLB
Taysom Hill,-1.0622100978776814,-6.313130445744619,3.548935651585225,45244.0,TE
Lorenzo Carter,-7.520154037249881,-29.509607706491522,17.009432306323756,46135.0,OLB
Juwan Johnson,-1.9085904650901284,-19.460863144321888,10.218521034098046,52942.0,TE
Erik McCoy,-14.50105497990009,-24.860122322321928,18.556621288937606,47831.0,C
Mykal Walker,-8.453913466287645,-33.42321706256372,19.43236757802409,52527.0,ILB
Adam Trautman,-2.757404260198882,-13.43543000120465,6.862204875591658,52513.0,TE
Rashaan Evans,-8.624185377885283,-39.11749868580637,21.631752271281435,46091.0,ILB
Ta'Quon Graham,-7.888887335140154,-20.68152718916371,13.54369286040415,53577.0,DE
James Hurst,-8.59654861359985,-37.3890571290626,21.525160429738705,41532.0,T
Andrus Peat,-6.968814477295467,-18.700561492066754,12.807798051832947,42356.0,G
Anthony Rush,-1.8852311785495885,-5.128909332235025,3.9837838483637142,48520.0,DT
Cesar Ruiz,-12.476912460445185,-32.40065990315421,22.540841458314333,52432.0,G
Ryan Ramczyk,-7.762557042501555,-37.78631243844882,22.69663609847732,44844.0,T
Grady Jarrett,-9.558329302623292,-22.349446639407176,16.27910234895254,42480.0,DT
KhaDarel Hodge,0.9287471330329709,-0.3619683517595149,-0.7996154582706367,46992.0,WR
Carl Granderson,-2.832218650736081,-9.619649595279611,6.164961333461747,48537.0,DE
Anthony Firkser,-0.29267064814348487,-1.9044617722113344,1.1420892965420535,45355.0,TE
J.T. Gray,0.31498389993612363,-0.40352429268477863,0.08874897641521784,46378.0,SS
Marquez Callaway,6.4677582416404675,-4.8426496176795695,-2.2197657777747963,53098.0,WR
Alvin Kamara,-3.977669015121137,-11.35340913054597,7.949782991666243,44879.0,RB
Chris Olave,3.049462760048982,-0.8350174933123213,-1.9376287920415507,54476.0,WR
Matt Dickerson,-1.1295769904727422,-2.1327091732209738,1.6016686847316919,46841.0,DT
Timmy Horne,-3.7379558351838966,-8.551942210319567,6.318118386986718,55173.0,DT
Damien Williams,-0.1619016786589782,-0.26071236241114093,0.26776300183973945,41712.0,RB
Parker Hesse,-3.8476585013560225,-20.945231117547305,11.99791255439834,48723.0,TE
Keith Smith,-1.6846686452815618,-11.14866281750193,6.525371580128137,41808.0,FB
Adam Prentice,0.04114021126952139,-0.4724076545121534,0.16462336132190103,53932.0,FB
Arnold Ebiketie,-4.2989978298667495,-21.414164416799508,13.031564294501166,54503.0,OLB
Michael Thomas,2.073541899640759,-1.1365349736211101,-0.8058415736134066,43336.0,WR
Mike Ford,-0.7356746365940126,-2.9559146031115233,1.9218481726547907,46823.0,CB
Payton Turner,-1.499945250478163,-5.494787425891104,3.75023902278906,53457.0,DE
Kentavius Street,-4.688635485993245,-12.25772047936475,9.133073435068923,46197.0,DT
Christian Ringo,-0.6983519296570648,-1.4967456287283767,1.1133128128335557,42553.0,DT
Dee Alford,-0.6024679141655724,-4.816340240047111,2.399694742958303,52272.0,CB
Deonte Harty,0.49946224928044103,-0.0789929509310241,0.010941559698039782,48415.0,WR
Erik Harris,-0.1919025245067587,-1.6905860260167174,1.1337192661571862,39908.0,FS
Dean Marlowe,-0.0498797347221398,-1.0432974270572686,0.5588253901789813,42901.0,SS
Quinton Bell,-0.7382699706636231,-2.695156208201297,1.666670587689623,48013.0,OLB
Tony Jones,-0.5860240120346134,-1.0310650112951407,0.6150327265750093,52762.0,RB
Darren Hall,6.71314352927638,-0.13255835800600835,-5.151896762352635,53537.0,CB
Colby Gossett,-1.3862316381300843,-3.3715350891067146,2.219887459965271,46282.0,G
C.J. Henderson,6.913718449249615,-2.167996329462369,-3.937513152547808,52417.0,CB
Demetric Felton,-0.20590121045279375,-0.11418491621435578,0.126031795915992,53640.0,RB
Jeremy Chinn,-0.13384548287876896,-0.505137817223023,0.5526825730661358,52472.0,FS
Amari Cooper,12.682341490569954,-8.648106479782975,-4.15880697462336,42347.0,WR
Myles Hartsfield,-2.4164609779643342,-12.329981967789152,7.811402344388625,52852.0,FS
Donte Jackson,9.974537418689948,-3.9771871264021,-3.791160160312643,46124.0,CB
Donovan Peoples-Jones,6.228127633183561,-9.165680972443617,-0.7393030820492186,52595.0,WR
Jacoby Brissett,-0.17438805308023575,-19.139546024112406,13.247291324470211,43380.0,QB
Xavier Woods,-1.851430046683845,-5.5529404394749236,3.887713033394874,45004.0,FS
Cory Littleton,-3.7827706196092663,-16.450440441039518,9.655237563783814,43797.0,OLB
Harrison Bryant,-2.9927164643572297,-16.459312889237665,9.511117931275578,52523.0,TE
Yetur Gross-Matos,-7.881352823683784,-23.08398571079681,14.761735859877206,52446.0,OLB
Shaq Thompson,-7.807605959544844,-33.753225288243044,19.825601968241465,42368.0,ILB
Nick Chubb,-6.21761406687574,-10.778841516869477,7.940650118310003,46104.0,RB
Matt Ioannidis,-8.182749465117013,-19.8442596783502,14.091438932228886,43441.0,DT
Jedrick Wills,-8.435228296098273,-38.91471650425857,22.40394110483571,52418.0,T
James Hudson,-2.8742976426303812,-10.963906657356915,6.875018464770831,53539.0,T
Ethan Pocic,-14.481936602230427,-28.056286025647076,20.97930943173641,44870.0,C
Joel Bitonio,-11.090939276561187,-31.478917467251364,21.430606444803672,41264.0,G
Brian Burns,-8.10162717672057,-33.91329044627598,19.811266046998426,47799.0,OLB
Wyatt Teller,-7.941245689562663,-23.097735721252462,15.3880866926131,46235.0,G
Bravvion Roy,-2.2651514941323967,-4.622945543261267,3.2829931083877,52592.0,DT
Kareem Hunt,-3.3543745402814693,-9.445495583679417,6.449084414379847,44898.0,RB
Jaycee Horn,8.725194008905273,-4.981663494872308,-3.786465701607085,53437.0,CB
Henry Anderson,-2.324330166666755,-9.312531872016507,5.042838675174892,42436.0,DE
Frankie Luvu,-5.395589727361596,-23.636133613838297,13.308114087645606,46527.0,ILB
Damien Wilson,-2.4153694473785663,-14.14524257473272,7.513396165400877,42470.0,MLB
David Njoku,-3.646614302367311,-22.87561512730366,13.80006446229038,44841.0,TE
Phil Hoskins,-0.47538924417008843,-1.7671881620221939,1.2379768422986217,53661.0,DT
Anthony Schwartz,2.4587527751800167,-1.3744401221601237,-0.6587195801766939,53520.0,WR
Derrick Brown,-9.784719683881349,-21.632269185212337,15.395350848497515,52415.0,DE
David Bell,-2.678537630481287,-7.036286785720677,5.13051282698251,54564.0,WR
Marquis Haynes,-3.510461570483585,-14.728762577126865,8.29674195047727,46205.0,OLB
Shi Smith,-1.8467206541231462,-3.7068630888945933,2.425831065084367,53633.0,WR
Tommy Tremble,-1.4236794139887934,-10.953756532315367,6.535418362272537,53512.0,TE
Martin Emerson,8.367401856234622,-4.452239020238721,-5.503524984854721,54533.0,CB
Greg Newsome,7.380287016614133,-12.805643295266634,1.6859818986150117,53455.0,CB
Grant Delpit,-1.7302318106818149,-5.064308092562825,4.048563993588232,52452.0,SS
Robbie  Chosen,6.261114761088841,-1.3445337508979378,-2.4306191844985534,43808.0,WR
Denzel Ward,6.947049085484053,-2.7561436556667473,-3.7561278006178327,46073.0,CB
D.J. Moore,3.2871010719048854,-3.572594368054172,0.67407140959358,46093.0,WR
John Johnson,3.342597612902047,0.5625272750799581,-0.2668841116470162,44903.0,FS
Baker Mayfield,-0.2760178758472307,-9.26164315119297,5.641088770801616,46070.0,QB
Taylor Moton,-7.27114127716581,-29.525653941504174,17.519553579137053,44876.0,T
Jeremiah Owusu-Koramoah,-3.299126143162128,-19.997809579139812,11.108823462522878,53481.0,OLB
Anthony Walker,-1.6572950426996158,-7.594142740193547,4.4650000272697525,44974.0,MLB
Alex Wright,-4.835477378969358,-16.34487592010214,10.275505502090716,54543.0,DE
Jadeveon Clowney,-1.9216588054043768,-11.502988059853124,6.56398414744217,41227.0,DE
Taven Bryan,-5.992155416156706,-15.543156147972589,10.375453057957806,46098.0,DT
Christian McCaffrey,-4.917617816743018,-12.839152129261095,9.011689842698956,44820.0,RB
Brady Christensen,-8.594614662358708,-23.594143700489372,16.155340138447038,53499.0,T
Ikem Ekwonu,-7.698821382633469,-29.25217311184928,18.067564541619177,54471.0,T
Jordan Elliott,-8.793005676970779,-17.04724606875206,13.11515666060098,52496.0,DT
Pat Elflein,-7.472395003281226,-14.237556918474738,10.654331049464844,44882.0,C
Austin Corbett,-9.859875009518419,-24.92425141821638,16.908270646759604,46102.0,G
Ian Thomas,-2.2727024927896764,-15.642448390021968,8.579741478210536,46170.0,TE
Ronnie Harrison,-1.366181621593114,-4.548711552733948,2.9585203997215785,46162.0,SS
Myles Garrett,-4.644095327718446,-22.272866058315543,13.11892306443363,44813.0,DE
Giovanni Ricci,-2.2547368514537993,-7.607721619714766,4.333175446253378,52858.0,TE
Jacob Phillips,-4.912579619549319,-23.53695906392045,13.074665788239031,52505.0,MLB
Michael Dunn,-1.4150756174706203,-7.253022170749404,4.089859180805888,45798.0,G
Sione Takitaki,-4.417790224436715,-17.374946841122778,9.949313876711301,47863.0,OLB
Jesse James,-0.25194209019628033,-1.1866816130318512,0.8818478042843623,42503.0,TE
D'Onta Foreman,-1.592244451532224,-4.7800854432834115,3.124562299385161,44901.0,RB
Isaac Rochell,-2.827793031059251,-9.250748415898101,5.773744671946197,45038.0,DE
Tommy Togiai,-4.263628270315138,-7.251227162003254,5.892729666746277,53561.0,DT
Perrion Winfrey,-2.9438964576656623,-6.755707767002576,4.851996281477994,54573.0,DT
Chuba Hubbard,-0.8069024810604333,-2.98962529760297,1.4467471046418439,53555.0,RB
Kindle Vildor,8.906369933374776,-1.4864051901874404,-5.703859600296482,52571.0,CB
Jaylon Johnson,7.998875510163316,-0.10574947471452578,-6.2628290258538755,52458.0,CB
Deebo Samuel,-2.4659390103631154,-6.152038083913112,3.6247072538043312,47819.0,WR
Eddie Jackson,7.290847707908313,1.8863058440662712,-3.4579695614955597,44925.0,SS
Brandon Aiyuk,1.2096757014508057,-5.689052888548929,0.38254293955094454,52433.0,WR
Jaquan Brisker,0.2827029389412985,-11.752644734851742,4.447661762422513,54513.0,SS
Jauan Jennings,-0.5185517875257801,-4.47279621348639,2.7869347419918995,52625.0,WR
Robert Quinn,-5.1492705503526395,-21.25671423000074,12.307348003558829,37087.0,OLB
Trent Williams,-4.822722670899173,-19.797317223936318,11.543448642967615,35443.0,T
Trey Lance,-0.2709615621326975,-4.349279392249912,2.970602213524238,53432.0,QB
Kyle Juszczyk,-0.4180597990715569,-12.517761812499714,7.033136656952365,40078.0,FB
Aaron Banks,-10.803525458674585,-27.726168609724027,18.114522146033423,53477.0,G
Mike McGlinchey,-7.980411005305214,-30.48662309024155,18.23814815924655,46078.0,T
Jake Brendel,-12.540712085337773,-24.453236821625307,17.34202891898942,43821.0,C
Kyler Gordon,-2.107652519331225,-11.423398119683362,6.6402394783905265,54504.0,CB
Nicholas Morrow,-7.689008586861438,-37.901144957951615,21.385425650070275,45345.0,OLB
Spencer Burford,-8.98309410030447,-24.422940405723764,17.689084139182086,54599.0,G
Roquan Smith,-7.2197077601311825,-37.98368244379576,21.461983822046093,46077.0,ILB
Justin Jones,-8.411837117574294,-18.208859100600733,12.856029687063973,46153.0,DT
Ross Dwelley,-0.6872210109531807,-3.3941068909769,1.8123117213337991,46331.0,TE
Al-Quadin Muhammad,-5.165284994087443,-23.069370503095683,13.570019117888094,45009.0,DE
Angelo Blackson,-6.623761526797821,-13.7968368340713,9.868320617889594,42443.0,DT
Equanimeous St. Brown,0.029861972546514792,-5.80822604325266,1.292107237775383,46276.0,WR
Charvarius Ward,7.981913585344728,1.102014919650685,-6.41078835681094,46757.0,CB
Emmanuel Moseley,8.988998617894765,-4.9555765901325515,-5.522639114188138,46354.0,CB
Dante Pettis,3.448224177797144,-1.2065459662131843,-2.3311896008581243,46113.0,WR
Samuel Womack,-1.3722103976233484,-0.15724926336952194,-0.12423298331407295,54637.0,CB
Darnell Mooney,7.343349511500378,-3.222869811469309,-4.864450966205254,52581.0,WR
Khalil Herbert,-3.4421915721933374,-8.892526361458891,5.598219457123207,53646.0,RB
Talanoa Hufanga,-1.6801136831697079,-10.969149719950089,5.677380529506223,53609.0,SS
Tashaun Gipson,7.602389826784105,-1.1596624340164112,-1.4690446658837715,38868.0,FS
Braxton Jones,-7.4006348246136895,-33.53926045856315,19.648589359620587,54633.0,T
Samson Ebukam,-4.825715442959108,-18.333969921715692,11.865405800980312,44938.0,DE
Justin Fields,-1.6219533855502561,-16.422496947729798,12.793945301423676,53440.0,QB
Fred Warner,-5.875161862254316,-30.263796843820387,17.07469805422034,46139.0,ILB
Dre Greenlaw,-4.244478162975923,-23.933723762580456,13.796677634663212,47931.0,ILB
Cole Kmet,-3.0635659610428547,-22.443012081294,11.671407310520891,52451.0,TE
Nick Bosa,-3.915876727394334,-17.333098257672248,9.622436350894644,47785.0,DE
Sam Mustipher,-11.835183637668194,-22.54137545624652,17.534045760882425,48159.0,C
Javon Kinlaw,-1.6189779085817833,-3.898332858706169,2.99225517662623,52422.0,DT
Teven Jenkins,-8.180027619603038,-20.70653159322498,14.16802014524454,53468.0,T
Arik Armstead,-2.076235873020323,-3.9226291104096163,2.6315353229671246,42360.0,DT
Cody Whitehair,-3.9151376016428756,-10.343384555415469,7.289282765542907,43345.0,G
Larry Borom,-7.56847282477003,-26.350594267774113,15.667250453877216,53580.0,T
Elijah Mitchell,0.15693223451944505,-0.5264824131754722,0.09826243903899012,53623.0,RB
Matthew Adams,-0.627796871173814,-2.9946493071565783,1.7756364814214862,46290.0,OLB
Charlie Woerner,-1.5897876385822656,-9.824956576275461,5.258851027784935,52598.0,TE
Tyler Kroft,-1.2568174938387529,-5.1838035248055405,3.06911743061886,42428.0,TE
Jeffery Wilson,-3.0343867220784304,-8.245988030097493,5.914048576239111,46377.0,RB
Trevis Gipson,-3.9608901931169953,-16.93808943015381,10.089589838675181,52563.0,OLB
Armon Watts,-5.166038687801034,-11.95321876158323,8.857267101121806,47973.0,NT
Dominique Robinson,-3.353978112394266,-11.723826394898822,6.983188946287761,54639.0,DE
David Montgomery,-4.429585451229087,-13.655980372911813,8.743106589151495,47856.0,RB
Kerry Hyder,-3.708469755522856,-8.16192295691667,5.629405382418092,41786.0,DE
Azeez Al-Shaair,-0.9149306255672229,-2.647991724401777,1.9226191697458148,48268.0,ILB
Ryan Griffin,-0.9756614535833705,-5.309852518640525,2.7768829624462796,40149.0,TE
Kevin Givens,-5.509915380571329,-11.740356868429899,8.333822184813926,48123.0,DT
Hassan Ridgeway,-4.176470136552325,-8.873648641893169,6.7669587946392085,43405.0,DT
Lucas Patrick,-3.761662371209212,-14.872875210530196,9.710622437882222,44068.0,G
Byron Pringle,-0.19723655104417048,-0.30507279176526936,0.011949508757425065,46522.0,WR
Khari Blasingame,-0.9984018419625045,-5.063200134068353,2.7104875046839254,48207.0,FB
Charles Omenihu,-3.487219073495453,-14.574605391345358,8.474753365788146,47944.0,DE
Drake Jackson,-2.1384864466238014,-9.108448261008931,6.017606829605029,54526.0,DE
Ray-Ray McCloud,-0.5350222236565969,-1.9548498808508157,1.79968629102828,46256.0,WR
Mike Pennel,-4.565748883146284,-7.451659393510226,5.886303100259568,41595.0,NT
Trestan Ebner,-0.16804286248913058,-1.5873247017143512,0.9945711257944367,54668.0,RB
Malik Turner,0.023610449919942766,0.17437879636418074,-0.06710401098825969,46998.0,WR
Jake Tonges,-0.17140023490901513,-0.8501851992896263,0.5445160447070521,54784.0,TE
Deommodore Lenoir,5.409144245467189,-8.777402323709907,0.09909231421984899,53601.0,CB
Diontae Johnson,13.795997012040772,-8.385848605952503,-1.9644169945081558,47849.0,WR
Jessie Bates,4.892333833996114,-3.7308720147202266,1.5555272821787867,46123.0,FS
Eli Apple,8.03145672091921,-0.8876209996118405,-6.160498219015892,43299.0,CB
Chidobe Awuzie,17.7911036975339,-4.420768489628735,-10.673498183176434,44872.0,CB
Mike Hilton,-5.301760619728384,-10.287014403947396,7.612222828481208,43641.0,CB
George Pickens,8.301895272862737,-2.6476067520115976,-3.434697956314608,54517.0,WR
Chase Claypool,-2.7468430883041037,-10.43715258504593,6.429755763211119,52457.0,WR
Vonn Bell,0.8217602477614321,-7.096726035166043,2.508670079056344,43350.0,SS
Dan Moore,-7.5443642065511085,-34.011984582255366,19.706600664592333,53557.0,T
Pat Freiermuth,-2.4763137613746267,-14.777129550489803,8.57080085914459,53484.0,TE
Germaine Pratt,-4.244905360842013,-25.523182304476666,14.453578824309432,47855.0,OLB
Mitchell Trubisky,-1.9021566628473465,-8.484448349192405,5.849124572625129,44814.0,QB
Sam Hubbard,-7.004696766652927,-29.842780277695297,17.593091626674493,46146.0,DE
Logan Wilson,-7.234046366164421,-33.143715844086046,19.04639637655714,52473.0,ILB
Chukwuma Okorafor,-9.396866487982123,-34.3458051215941,21.744374870845476,46161.0,T
Najee Harris,-5.065761287950465,-17.94224337232805,10.837207836030629,53453.0,RB
Trey Hendrickson,-5.704274337292702,-24.01988771528363,14.110743684364508,44915.0,DE
James Daniels,-12.534889935499336,-30.246946991842577,20.843652125744242,46108.0,G
Zach Carter,-5.222044179150089,-13.626776134754323,8.956759287822791,54560.0,DT
Mason Cole,-11.697392768554778,-28.56548127733116,19.000494986484455,46166.0,C
Kevin Dotson,-11.743590967096395,-29.27291693900463,19.8355342638199,52543.0,G
Josh Tupou,-5.235871946947782,-8.804373616114162,7.0363673973975835,45226.0,NT
Ahkello Witherspoon,5.637583549743027,-1.0599300467550847,-4.6476182474593415,44878.0,CB
Ja'Marr Chase,14.257681557154456,-13.849017155183347,-2.861709894880164,53434.0,WR
Minkah Fitzpatrick,4.043861639592933,-1.0469659187716456,-0.023725444474450796,46080.0,FS
Terrell Edmunds,0.34311617843684417,-8.552819110274413,5.374002746880667,46097.0,SS
Joe Mixon,-3.7999492398174084,-16.107590567589455,10.05215628258722,44860.0,RB
Miles Killebrew,-0.12638119094481226,-0.48441813468161854,0.2470989409239337,43400.0,SS
T.J. Watt,-0.7723556977228441,-3.9111947525707365,2.2141896549701414,44842.0,OLB
Mitchell Wilcox,-1.1212817877221752,-11.717211610302911,6.443580740750008,52673.0,TE
Cordell Volson,-12.28776923297039,-30.33401915454263,21.608307965241956,54601.0,G
Hakeem Adeniji,-0.39994973133912026,-3.8498079082646655,1.9135698946665798,52588.0,G
La'el Collins,-8.727684509473136,-33.19501458637427,18.86400216649041,42654.0,T
Myles Jack,-6.496052103995709,-32.565277743987956,18.64859741024352,43325.0,ILB
Alex Highsmith,-6.91942342923852,-28.65663213921863,16.85370509909226,52510.0,OLB
Drew Sample,-0.48080496698639763,-2.4800548621469716,1.3880781353500709,47835.0,TE
Devin Bush,-5.614665650076915,-25.033981548406544,14.293116180724695,47793.0,ILB
Cameron Heyward,-7.608838254327907,-21.038788509357687,13.691494465357636,37104.0,DT
Larry Ogunjobi,-6.525343896449897,-16.794780041878994,11.405444179413664,44877.0,DT
Alex Cappa,-10.607677211562986,-29.640381924582883,19.91718289589437,46163.0,G
Jonah Williams,-6.664468660512512,-35.1137310502101,20.212853118073824,47794.0,T
Joe Burrow,-4.769272938811355,-24.106676330060168,14.780685735581898,52409.0,QB
